0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0
0	0	2	0	0	0	0	0
0	0	3	0	0	0	0	0
0	0	4	0	0	0	0	0
0	0	5	0	0	0	0	0
0	0	6	0	0	0	0	0
0	0	7	0	0	0	0	0
0	0	8	0	0	0	0	0
0	0	9	0	0	0	0	0
0	0	10	0	0	0	0	0
0	0	11	0	0	0	0	0
0	1	0	0	0	0	0	0
0	1	1	0	0	0	0	0
0	1	2	0	0	0	0	0
0	1	3	0	0	0	0	0
0	1	4	0	0	0	0	0
0	1	5	0	0	0	0	0
0	1	6	0	0	0	0	0
0	1	7	0	0	0	0	0
0	1	8	0	0	0	0	0
0	1	9	0	0	0	0	0
0	1	10	0	0	0	0	0
0	1	11	0	0	0	0	0
0	2	0	0	0	0	0	0
0	2	1	0	0	0	0	0
0	2	2	0	0	0	0	0
0	2	3	0	0	0	0	0
0	2	4	0	0	0	0	0
0	2	5	0	0	0	0	0
0	2	6	0	0	0	0	0
0	2	7	0	0	0	0	0
0	2	8	0	0	0	0	0
0	2	9	0	0	0	0	0
0	2	10	0	0	0	0	0
0	2	11	0	0	0	0	0
0	3	0	0.0298209	0.0151934	0.0142162	0	0
0	3	1	0.0298209	0.020851	0.018097	0	0
0	3	2	0.0298209	0.0241205	0.0259536	0.00455338	0.00206019
0	3	3	0.0298209	0.035401	0.0395833	0.0645551	0.0842126
0	3	4	0.0298209	0.0410291	0.0466824	0.139955	0.165228
0	3	5	0.0298209	0.0658538	0.067089	0.133643	0.156999
0	3	6	0.0298209	0.0719791	0.0824355	0.199839	0.225109
0	3	7	0.0298209	0.0834534	0.124564	0.281434	0.295672
0	3	8	0.0298209	0.0813701	0.124629	0.270462	0.144633
0	3	9	0.0298209	0.235618	0.237124	0	0
0	3	10	0.0298209	0.177297	0.272966	0	0
0	3	11	0.0298209	0	0	0	0
0	4	0	0.0270201	0.0126947	0.0124264	0	0
0	4	1	0.0270201	0.0169811	0.0181285	0	3.15733e-05
0	4	2	0.0270201	0.0231195	0.0258174	0.00163894	0.00279065
0	4	3	0.0270201	0.0327269	0.0336375	0.0492348	0.0615983
0	4	4	0.0270201	0.0376038	0.048137	0.0929019	0.135373
0	4	5	0.0270201	0.049482	0.0551866	0.100165	0.178107
0	4	6	0.0270201	0	0.0753477	0.138709	0.217075
0	4	7	0.0270201	0	0	0	0
0	4	8	0.0270201	0	0	0	0
0	4	9	0.0270201	0	0	0	0
0	4	10	0.0270201	0	0	0	0
0	4	11	0.0270201	0	0	0	0
1	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0
1	0	2	0	0	0	0	0
1	0	3	0	0	0	0	0
1	0	4	0	0	0	0	0
1	0	5	0	0	0	0	0
1	0	6	0	0	0	0	0
1	0	7	0	0	0	0	0
1	0	8	0	0	0	0	0
1	0	9	0	0	0	0	0
1	0	10	0	0	0	0	0
1	0	11	0	0	0	0	0
1	1	0	0.0345879	0	0	0	0
1	1	1	0.0345879	0	0	0	0
1	1	2	0.0345879	0	0	0	0
1	1	3	0.0345879	0.0921634	0.0578173	0.166399	0.0926015
1	1	4	0.0345879	0.0432901	0.0493332	0.138525	0.134896
1	1	5	0.0345879	0.0580026	0.0713805	0.237693	0.189446
1	1	6	0.0345879	0.0690608	0.0619353	0.139534	0.225035
1	1	7	0.0345879	0.10723	0.164373	0.223271	0.385574
1	1	8	0.0345879	0.129196	0.14746	0.169954	0.167216
1	1	9	0.0345879	0.177102	0.235424	0	0
1	1	10	0.0345879	0.20416	0.272612	0	0
1	1	11	0.0345879	0.322607	0.387154	0	0
1	2	0	0.027904	0.0130172	0	0	0
1	2	1	0.027904	0.0159934	0.0172102	0	0
1	2	2	0.027904	0.0228516	0.0248184	0.00634874	0.00623196
1	2	3	0.027904	0.0276276	0.0312212	0.0796212	0.0965227
1	2	4	0.027904	0.0370836	0.0392207	0.137169	0.16961
1	2	5	0.027904	0.0437926	0.0509767	0.129389	0.169239
1	2	6	0.027904	0.0616232	0.0675971	0.196816	0.249004
1	2	7	0.027904	0.0766168	0.0957561	0.208606	0.316962
1	2	8	0.027904	0.0936851	0.125963	0.168108	0.216818
1	2	9	0.027904	0.149574	0.185254	0.0091618	0.0035563
1	2	10	0.027904	0.199382	0.236856	0	0
1	2	11	0.027904	0.303643	0.345846	0	0
1	3	0	0.0209626	0.00938258	0.0103903	0	0
1	3	1	0.0209626	0.013026	0.0132531	0	0
1	3	2	0.0209626	0.0166541	0.0180719	0.00327696	0.00342108
1	3	3	0.0209626	0.0197061	0.0200568	0.0520074	0.065383
1	3	4	0.0209626	0.0268916	0.02766	0.096134	0.105084
1	3	5	0.0209626	0.0359922	0.0409722	0.0965356	0.108909
1	3	6	0.0209626	0.0447749	0.0515461	0.134849	0.165617
1	3	7	0.0209626	0.0651947	0.0728589	0.19128	0.255225
1	3	8	0.0209626	0.0833972	0.100984	0.160412	0.160415
1	3	9	0.0209626	0.127479	0.151539	0.0042043	0.00457215
1	3	10	0.0209626	0.191438	0.20745	0	0
1	3	11	0.0209626	0.222683	0.277181	0	0
1	4	0	0.013961	0.00622773	0.00677139	0	0
1	4	1	0.013961	0.00847633	0.00866469	0	0
1	4	2	0.013961	0.0113552	0.0122821	0.000616586	0.000945837
1	4	3	0.013961	0.0155969	0.0166292	0.0319809	0.0354476
1	4	4	0.013961	0.0199606	0.0180786	0.0644201	0.0733806
1	4	5	0.013961	0.02126	0.0305074	0.0659305	0.083903
1	4	6	0.013961	0.0233336	0.0204344	0.0336189	0.114755
1	4	7	0.013961	0	0	0	0
1	4	8	0.013961	0	0	0	0
1	4	9	0.013961	0	0	0	0
1	4	10	0.013961	0	0	0	0
1	4	11	0.013961	0	0	0	0
2	0	0	0.0304423	0	0	0	0
2	0	1	0.0304423	0	0	0	0
2	0	2	0.0304423	0	0	0	0
2	0	3	0.0304423	0	0	0	0
2	0	4	0.0304423	0	0	0	0
2	0	5	0.0304423	0.0914971	0	0	0
2	0	6	0.0304423	0.0527643	0.0599028	0.208208	0.28427
2	0	7	0.0304423	0.0805947	0.0810533	0.262666	0.315963
2	0	8	0.0304423	0.113799	0.141129	0.234887	0.278213
2	0	9	0.0304423	0.167593	0.129827	0.0224798	0.0740756
2	0	10	0.0304423	0.16514	0.214686	0	0
2	0	11	0.0304423	0.247478	0.342461	0	0
2	1	0	0.0274116	0	0	0	0
2	1	1	0.0274116	0	0	0	0
2	1	2	0.0274116	0	0	0	0
2	1	3	0.0274116	0.0209471	0.023697	0.104069	0.141206
2	1	4	0.0274116	0.0263589	0.0358686	0.116084	0.159967
2	1	5	0.0274116	0.0512061	0.0536394	0.112792	0.165313
2	1	6	0.0274116	0.0597538	0.0645157	0.170966	0.184589
2	1	7	0.0274116	0.0790494	0.0856056	0.202338	0.296289
2	1	8	0.0274116	0.0942481	0.126614	0.15254	0.247705
2	1	9	0.0274116	0.113317	0.150228	0.0112759	0.0189204
2	1	10	0.0274116	0.16866	0.203244	0.00398125	0
2	1	11	0.0274116	0.259406	0.324183	0	0
2	2	0	0.0185768	0.00886846	0	0	0
2	2	1	0.0185768	0.0105271	0.00843879	0	0
2	2	2	0.0185768	0.0135484	0.0143461	0.00181999	0.00746361
2	2	3	0.0185768	0.0193093	0.0194272	0.0565503	0.0624901
2	2	4	0.0185768	0.0196237	0.0253391	0.0853018	0.0888926
2	2	5	0.0185768	0.0254764	0.03342	0.0878039	0.106979
2	2	6	0.0185768	0.0412506	0.0389807	0.105465	0.141793
2	2	7	0.0185768	0.0473014	0.0614315	0.148616	0.231924
2	2	8	0.0185768	0.0627554	0.0863466	0.109333	0.165085
2	2	9	0.0185768	0.0958763	0.114697	0.00546083	0.0144538
2	2	10	0.0185768	0.131835	0.172112	0.000555754	0
2	2	11	0.0185768	0.226437	0.30441	0	0
2	3	0	0.0109732	0.00558245	0.00537466	0	0
2	3	1	0.0109732	0.00673707	0.00712709	5.59105e-05	0
2	3	2	0.0109732	0.00796268	0.00942308	0.00147923	0.00101016
2	3	3	0.0109732	0.00996908	0.0115877	0.02561	0.0333093
2	3	4	0.0109732	0.0117177	0.0144575	0.0469436	0.0572922
2	3	5	0.0109732	0.0143679	0.0177983	0.0383554	0.0509336
2	3	6	0.0109732	0.0218644	0.0217517	0.0586522	0.0763514
2	3	7	0.0109732	0.0337377	0.0373933	0.0976936	0.144999
2	3	8	0.0109732	0.0493455	0.056236	0.076687	0.111903
2	3	9	0.0109732	0.0722483	0.0701078	0.000941922	0.00288004
2	3	10	0.0109732	0.100495	0.13689	0.00486417	0
2	3	11	0.0109732	0.173117	0.233283	0	0
2	4	0	0.00679778	0.00348674	0.00338899	0	0
2	4	1	0.00679778	0.00423924	0.00466627	0	0
2	4	2	0.00679778	0.00537436	0.00645787	0.000323077	0.000621662
2	4	3	0.00679778	0.00639152	0.00708583	0.013302	0.0214077
2	4	4	0.00679778	0.00985827	0.00900526	0.0253544	0.0361087
2	4	5	0.00679778	0.00931207	0.00895163	0.0216064	0.023712
2	4	6	0.00679778	0	0.0237353	0.135278	0.0570396
2	4	7	0.00679778	0	0	0	0
2	4	8	0.00679778	0	0	0	0
2	4	9	0.00679778	0	0	0	0
2	4	10	0.00679778	0	0	0	0
2	4	11	0.00679778	0	0	0	0
3	0	0	0.0274684	0	0	0	0
3	0	1	0.0274684	0	0	0	0
3	0	2	0.0274684	0	0	0	0
3	0	3	0.0274684	0	0	0	0
3	0	4	0.0274684	0	0	0	0
3	0	5	0.0274684	0	0.0471114	0	0
3	0	6	0.0274684	0.0382341	0.0416043	0.157921	0.151192
3	0	7	0.0274684	0.0624051	0.0731372	0.219496	0.274936
3	0	8	0.0274684	0.0778359	0.0983059	0.111913	0.206264
3	0	9	0.0274684	0.109883	0.17487	0.0247789	0.0416968
3	0	10	0.0274684	0.152374	0.212358	0	0
3	0	11	0.0274684	0.224395	0.346364	0	0
3	1	0	0.0184221	0	0	0	0
3	1	1	0.0184221	0	0	0	0
3	1	2	0.0184221	0	0	0	0
3	1	3	0.0184221	0.0152664	0.0237579	0.0416429	0.0774473
3	1	4	0.0184221	0.0174084	0.0247784	0.0726515	0.0829444
3	1	5	0.0184221	0.024083	0.0233069	0.0778539	0.101833
3	1	6	0.0184221	0.0311863	0.0349729	0.110818	0.152713
3	1	7	0.0184221	0.0460406	0.052586	0.118457	0.228318
3	1	8	0.0184221	0.0656993	0.0876059	0.108476	0.15816
3	1	9	0.0184221	0.0816709	0.117064	0.0250542	0.0265111
3	1	10	0.0184221	0.104401	0.163839	0	0
3	1	11	0.0184221	0.211548	0.270166	0	0
3	2	0	0.0122272	0	0	0	0
3	2	1	0.0122272	0.00642315	0.00665762	0	0
3	2	2	0.0122272	0.00741335	0.00981578	0.00212584	0.00325174
3	2	3	0.0122272	0.010443	0.010964	0.0364035	0.0426627
3	2	4	0.0122272	0.0137198	0.0137635	0.048146	0.0732305
3	2	5	0.0122272	0.0176629	0.020525	0.0510368	0.0625941
3	2	6	0.0122272	0.0227652	0.0232256	0.0640362	0.102296
3	2	7	0.0122272	0.0239362	0.0427154	0.11622	0.152198
3	2	8	0.0122272	0.0478489	0.0548298	0.0740981	0.11536
3	2	9	0.0122272	0.0574154	0.0688523	0.00542817	0.00865103
3	2	10	0.0122272	0.0852555	0.130772	0	0.00269415
3	2	11	0.0122272	0.183061	0.219487	0	0
3	3	0	0.00707115	0.00361195	0.00348406	0	0
3	3	1	0.00707115	0.00407838	0.00403276	0	0
3	3	2	0.00707115	0.00494765	0.00585606	0.000916502	0.000599789
3	3	3	0.00707115	0.00626439	0.00682885	0.019255	0.0241897
3	3	4	0.00707115	0.00612393	0.00876112	0.0256725	0.0333014
3	3	5	0.00707115	0.00830173	0.0104531	0.0197218	0.0265086
3	3	6	0.00707115	0.01393	0.0149031	0.0325161	0.0466334
3	3	7	0.00707115	0.0164004	0.023964	0.0686129	0.100129
3	3	8	0.00707115	0.0283551	0.0343215	0.0573788	0.0747598
3	3	9	0.00707115	0.0486741	0.0597384	0.00185623	0.003242
3	3	10	0.00707115	0.0751233	0.0845978	0	0
3	3	11	0.00707115	0.139703	0.152938	0	0
3	4	0	0.00470483	0.00232643	0.00227521	0	0
3	4	1	0.00470483	0.00257075	0.0030128	0	0
3	4	2	0.00470483	0.00270246	0.00357462	0.000469236	0.000450385
3	4	3	0.00470483	0.00356528	0.00535774	0.0101495	0.010744
3	4	4	0.00470483	0.00442223	0.00532316	0.0156177	0.0215357
3	4	5	0.00470483	0.00443232	0.00969188	0.0169005	0.0138321
3	4	6	0.00470483	0.00818827	0.00736268	0.0116599	0.0590361
3	4	7	0.00470483	0	0	0	0
3	4	8	0.00470483	0	0	0	0
3	4	9	0.00470483	0	0	0	0
3	4	10	0.00470483	0	0	0	0
3	4	11	0.00470483	0	0	0	0
4	0	0	0.0199308	0	0	0	0
4	0	1	0.0199308	0	0	0	0
4	0	2	0.0199308	0	0	0	0
4	0	3	0.0199308	0	0	0	0
4	0	4	0.0199308	0	0	0	0
4	0	5	0.0199308	0	0	0	0
4	0	6	0.0199308	0.0258698	0.0410378	0.118412	0.135356
4	0	7	0.0199308	0.0343578	0.0464301	0.120247	0.201521
4	0	8	0.0199308	0.0443379	0.0728908	0.0953775	0.135414
4	0	9	0.0199308	0.0839683	0.101446	0.021286	0.0451726
4	0	10	0.0199308	0.106479	0.175619	0.00340886	0.00374909
4	0	11	0.0199308	0.18369	0.24949	0	0
4	1	0	0.012429	0	0	0	0
4	1	1	0.012429	0	0	0	0
4	1	2	0.012429	0	0	0	0
4	1	3	0.012429	0.00776673	0.0124744	0.0515934	0.0263707
4	1	4	0.012429	0.0130613	0.0144699	0.0430281	0.055109
4	1	5	0.012429	0.0173023	0.0224515	0.0424599	0.0640185
4	1	6	0.012429	0.0235377	0.0248768	0.0673301	0.108659
4	1	7	0.012429	0.0294194	0.032507	0.100885	0.146286
4	1	8	0.012429	0.0391097	0.0579641	0.0610915	0.143964
4	1	9	0.012429	0.0517276	0.0781478	0.00379467	0.0128368
4	1	10	0.012429	0.0858934	0.125572	0	0.00277883
4	1	11	0.012429	0.153099	0.207781	0.000583518	0
4	2	0	0.00834783	0.00675896	0.0118097	0	0
4	2	1	0.00834783	0.00408519	0.00392391	0	0
4	2	2	0.00834783	0.0048034	0.00574784	0.00143262	0.00149882
4	2	3	0.00834783	0.00634133	0.00700799	0.0231247	0.0329721
4	2	4	0.00834783	0.00756251	0.00868996	0.029461	0.0400864
4	2	5	0.00834783	0.00935376	0.0103342	0.0272824	0.047587
4	2	6	0.00834783	0.0125377	0.0160022	0.0358367	0.0619358
4	2	7	0.00834783	0.0173046	0.024582	0.0611451	0.100542
4	2	8	0.00834783	0.0268047	0.035074	0.0546831	0.0985633
4	2	9	0.00834783	0.040306	0.0572941	0.00223608	0.0019158
4	2	10	0.00834783	0.0648651	0.0935962	0	0
4	2	11	0.00834783	0.127797	0.172421	0	0
4	3	0	0.00496214	0.00214504	0.00242635	0	0
4	3	1	0.00496214	0.00292742	0.00333596	0	3.65397e-05
4	3	2	0.00496214	0.00318405	0.00379205	0.000606843	0.00053387
4	3	3	0.00496214	0.00372466	0.00438036	0.0117172	0.0169757
4	3	4	0.00496214	0.00446028	0.00546012	0.017518	0.0220904
4	3	5	0.00496214	0.00635961	0.00764028	0.0141542	0.019344
4	3	6	0.00496214	0.00848842	0.0114906	0.0208956	0.0287247
4	3	7	0.00496214	0.0123391	0.0142386	0.0414348	0.066514
4	3	8	0.00496214	0.0200672	0.0228883	0.0354229	0.0497552
4	3	9	0.00496214	0.0243193	0.0378121	0.000514055	0.00151607
4	3	10	0.00496214	0.0467149	0.0599273	0	0
4	3	11	0.00496214	0.093903	0.107554	0	0
4	4	0	0.00320764	0.00154069	0.00180044	0	0
4	4	1	0.00320764	0.0018604	0.00218719	0	0
4	4	2	0.00320764	0.00230661	0.00229704	0.000346653	0.000205273
4	4	3	0.00320764	0.00255887	0.00315224	0.00573681	0.00664618
4	4	4	0.00320764	0.00355873	0.0040944	0.0117055	0.0142332
4	4	5	0.00320764	0.00453355	0.00573733	0.00761913	0.00723547
4	4	6	0.00320764	0.0100205	0.00189742	0	1
4	4	7	0.00320764	0	0	0	0
4	4	8	0.00320764	0	0	0	0
4	4	9	0.00320764	0	0	0	0
4	4	10	0.00320764	0	0	0	0
4	4	11	0.00320764	0	0	0	0
5	0	0	0.0118546	0	0	0	0
5	0	1	0.0118546	0	0	0	0
5	0	2	0.0118546	0	0	0	0
5	0	3	0.0118546	0	0	0	0
5	0	4	0.0118546	0	0	0	0
5	0	5	0.0118546	0	0.0180696	0.0256275	0.0593757
5	0	6	0.0118546	0.0117015	0.0293988	0.05608	0.113104
5	0	7	0.0118546	0.0169124	0.0204309	0.0727632	0.142256
5	0	8	0.0118546	0.0309185	0.0452111	0.0421253	0.0946112
5	0	9	0.0118546	0.0494971	0.0643731	0.0118948	0.0256495
5	0	10	0.0118546	0.06937	0.104372	0	0
5	0	11	0.0118546	0.122416	0.175257	0	0
5	1	0	0.00749526	0	0	0	0
5	1	1	0.00749526	0	0	0	0
5	1	2	0.00749526	0	0	0	0
5	1	3	0.00749526	0.00383902	0.00499395	0.0190521	0.0366587
5	1	4	0.00749526	0.00628629	0.00753353	0.025801	0.0295088
5	1	5	0.00749526	0.00732716	0.00989442	0.0194461	0.0334095
5	1	6	0.00749526	0.0107289	0.0119335	0.0341344	0.0676919
5	1	7	0.00749526	0.015249	0.021496	0.0492445	0.106912
5	1	8	0.00749526	0.0227698	0.0330818	0.0455877	0.0827048
5	1	9	0.00749526	0.0318687	0.0534365	0.00517264	0.00948507
5	1	10	0.00749526	0.0495048	0.0825464	0.00044309	0
5	1	11	0.00749526	0.0963907	0.147243	0	0
5	2	0	0.00510906	0.00438545	0.0113695	0	0
5	2	1	0.00510906	0.00254266	0.00313005	0	0
5	2	2	0.00510906	0.00339247	0.00353882	0.000973299	0.00116664
5	2	3	0.00510906	0.00356755	0.004334	0.013062	0.0237721
5	2	4	0.00510906	0.00410949	0.00570396	0.015133	0.0234334
5	2	5	0.00510906	0.00596339	0.00656583	0.0123809	0.024002
5	2	6	0.00510906	0.00668992	0.0106609	0.0214973	0.033513
5	2	7	0.00510906	0.00980372	0.0139296	0.038477	0.0677808
5	2	8	0.00510906	0.0146552	0.0236862	0.0262491	0.0437998
