5	2	9	0.946	0.982	0.929	0.982	0.9587	0.9819	0.9180	0.9819
5	2	10	0.925	0.982	0.912	0.982	0.9958	0.9819	0.9925	0.9819
5	2	11	0.892	0.982	0.857	0.982	0.9999	0.9819	0.9996	0.9819
5	2	12	0.816	0.982	0.776	0.982	1.0000	0.9819	0.9998	0.9819
5	3	3	0.993	0.990	0.992	0.990	0.9991	0.9898	0.9988	0.9898
5	3	4	0.990	0.989	0.989	0.989	0.9833	0.9887	0.9777	0.9887
5	3	5	0.988	0.988	0.985	0.988	0.9782	0.9881	0.9657	0.9881
5	3	6	0.984	0.988	0.982	0.988	0.9814	0.9881	0.9728	0.9881
5	3	7	0.980	0.988	0.975	0.988	0.9749	0.9881	0.9593	0.9881
5	3	8	0.972	0.988	0.965	0.988	0.9595	0.9881	0.9354	0.9881
5	3	9	0.962	0.988	0.954	0.988	0.9709	0.9881	0.9513	0.9881
5	3	10	0.945	0.988	0.930	0.988	0.9988	0.9881	0.9980	0.9881
5	3	11	0.914	0.988	0.892	0.988	1.0000	0.9881	0.9999	0.9881
5	3	12	0.849	0.988	0.799	0.988	1.0000	0.9879	1.0000	0.9879
5	4	1	0.996	0.993	0.996	0.993	1.0000	0.9933	1.0000	0.9933
5	4	2	0.995	0.993	0.995	0.993	0.9999	0.9927	1.0000	0.9927
5	4	3	0.995	0.993	0.994	0.993	0.9995	0.9926	0.9993	0.9926
5	4	4	0.993	0.993	0.993	0.993	0.9899	0.9926	0.9864	0.9926
5	4	5	0.992	0.993	0.991	0.993	0.9862	0.9926	0.9813	0.9926
5	4	6	0.990	0.993	0.988	0.993	0.9901	0.9926	0.9852	0.9926
5	4	7	0.986	0.992	0.984	0.992	0.9842	0.9924	0.9767	0.9924
5	4	8	0.980	0.992	0.979	0.992	0.9702	0.9921	0.9558	0.9921
5	4	9	0.970	0.992	0.965	0.992	0.9771	0.9920	0.9575	0.9920
5	4	10	0.956	0.992	0.947	0.992	0.9994	0.9918	0.9988	0.9918
5	4	11	0.936	0.992	0.915	0.992	1.0000	0.9916	0.9999	0.9916
5	4	12	0.850	0.991	0.845	0.991	1.0000	0.9914	1.0000	0.9914
5	5	1	0.997	0.995	0.997	0.995	1.0000	0.9949	1.0000	0.9949
5	5	2	0.996	0.995	0.996	0.995	0.9999	0.9949	1.0000	0.9949
5	5	3	0.996	0.995	0.995	0.995	0.9997	0.9949	0.9997	0.9949
5	5	4	0.995	0.995	0.994	0.995	0.9935	0.9947	0.9893	0.9947
5	5	5	0.994	0.995	0.993	0.995	0.9901	0.9945	0.9874	0.9945
6	1	8	0.964	0.985	0.958	0.985	0.9457	0.9845	0.9216	0.9845
6	1	9	0.955	0.984	0.940	0.984	0.9687	0.9840	0.9293	0.9840
6	1	10	0.928	0.983	0.904	0.983	0.9935	0.9832	0.9800	0.9832
6	1	11	0.900	0.982	0.871	0.982	0.9995	0.9823	0.9989	0.9823
6	1	12	0.832	0.982	0.775	0.982	0.9999	0.9816	0.9999	0.9816
6	2	5	0.991	0.990	0.988	0.990	0.9793	0.9902	0.9739	0.9902
6	2	6	0.987	0.989	0.983	0.989	0.9841	0.9894	0.9736	0.9894
6	2	7	0.982	0.989	0.980	0.989	0.9756	0.9887	0.9586	0.9887
6	2	8	0.977	0.989	0.970	0.989	0.9667	0.9885	0.9319	0.9885
6	2	9	0.966	0.989	0.955	0.989	0.9749	0.9885	0.9538	0.9885
6	2	10	0.951	0.989	0.935	0.989	0.9976	0.9885	0.9949	0.9885
6	2	11	0.928	0.989	0.910	0.989	1.0000	0.9885	0.9998	0.9885
6	2	12	0.872	0.989	0.831	0.989	1.0000	0.9885	1.0000	0.9885
6	3	3	0.996	0.993	0.995	0.993	0.9995	0.9935	0.9992	0.9935
