3	1	10	0.0654574	0.134097	0
3	1	11	0.076332	0.335368	0
3	2	0	0.000845697	0	0
3	2	1	0.0654319	0.0145268	0
3	2	2	0.157122	0.047485	0.00807427
3	2	3	0.191545	0.071014	0.153551
3	2	4	0.158876	0.0754029	0.200824
3	2	5	0.118773	0.0780649	0.146778
3	2	6	0.0908132	0.0711751	0.163854
3	2	7	0.069013	0.077298	0.214006
3	2	8	0.0514309	0.0920111	0.106556
3	2	9	0.0387141	0.0872567	0.00572474
3	2	10	0.0267804	0.105944	0.000631672
3	2	11	0.0306539	0.279822	0
3	3	0	0.227866	0.105318	0.000619291
3	3	1	0.228252	0.121603	0.00327145
3	3	2	0.163202	0.112298	0.0104081
3	3	3	0.117369	0.0964271	0.200058
3	3	4	0.0885552	0.0828738	0.206963
3	3	5	0.0646467	0.0734684	0.132079
3	3	6	0.0440972	0.080245	0.141983
3	3	7	0.0296902	0.0737017	0.205309
3	3	8	0.0177918	0.0673806	0.0970526
3	3	9	0.0104895	0.071014	0.00225601
3	3	10	0.00551537	0.0556661	0
3	3	11	0.00252573	0.0600043	0
3	4	0	0.376682	0.291896	0.000911545
3	4	1	0.254286	0.23139	0.00408887
3	4	2	0.17533	0.17993	0.0278817
3	4	3	0.115327	0.165237	0.454622
3	4	4	0.0570658	0.0847753	0.380133
3	4	5	0.0196366	0.0423309	0.11461
3	4	6	0.00160508	0.00444065	0.0177526
3	4	7	6.83013e-05	0	0
3	4	8	0	0	0
3	4	9	0	0	0
3	4	10	0	0	0
3	4	11	0	0	0
4	0	0	0	0	0
4	0	1	0	0	0
4	0	2	0	0	0
4	0	3	0	0	0
4	0	4	0	0	0
4	0	5	0.0021143	0	0
4	0	6	0.0482656	0.0111383	0.105761
4	0	7	0.12557	0.0354807	0.39913
4	0	8	0.178494	0.0753938	0.368842
4	0	9	0.184638	0.128192	0.106198
4	0	10	0.187446	0.209639	0.011814
4	0	11	0.273472	0.540156	0.00825416
4	1	0	0	0	0
4	1	1	0	0	0
4	1	2	0	0	0
4	1	3	0.0196709	0.00411215	0.0128291
4	1	4	0.115921	0.0309259	0.0887505
4	1	5	0.185639	0.0736032	0.157432
4	1	6	0.187582	0.0904394	0.252861
4	1	7	0.150831	0.0940731	0.310301
4	1	8	0.11325	0.109343	0.166975
4	1	9	0.0880538	0.115119	0.00941599
4	1	10	0.0627972	0.140187	0.000995129
4	1	11	0.0762552	0.342198	0.000440937
4	2	0	0.000843518	0.000378261	0
4	2	1	0.0645978	0.0138979	0.000343876
4	2	2	0.156512	0.0441703	0.0080053
4	2	3	0.191057	0.0677449	0.171503
4	2	4	0.159386	0.0670822	0.191187
4	2	5	0.117406	0.0624706	0.138354
4	2	6	0.0899131	0.0648721	0.158874
4	2	7	0.0692665	0.0737501	0.204273
4	2	8	0.0509151	0.0818774	0.124427
4	2	9	0.0389489	0.0977893	0.00303301
4	2	10	0.0280617	0.120428	0
4	2	11	0.0330934	0.305539	0
4	3	0	0.22222	0.0959322	0.00146235
4	3	1	0.225145	0.130726	0.000839787
4	3	2	0.163379	0.10509	0.0122192
4	3	3	0.118185	0.0889356	0.194402
4	3	4	0.0885344	0.0796032	0.209872
4	3	5	0.0653889	0.0821825	0.131282
4	3	6	0.0465205	0.0829999	0.145001
4	3	7	0.030016	0.0719207	0.208918
4	3	8	0.0191745	0.0751619	0.0945975
4	3	9	0.0125166	0.068878	0.00140624
4	3	10	0.00581613	0.0571445	0
4	3	11	0.00310364	0.0614257	0
4	4	0	0.377337	0.292013	0.00817356
4	4	1	0.250505	0.23092	0.00279142
4	4	2	0.176633	0.188102	0.0260488
4	4	3	0.121881	0.153422	0.339627
4	4	4	0.0534819	0.0893327	0.555704
4	4	5	0.0190541	0.04379	0.0646267
4	4	6	0.00110742	0.00242089	0.00302885
4	4	7	0	0	0
4	4	8	0	0	0
4	4	9	0	0	0
4	4	10	0	0	0
4	4	11	0	0	0
5	0	0	0	0	0
5	0	1	0	0	0
5	0	2	0	0	0
5	0	3	0	0	0
5	0	4	0	0	0
5	0	5	0.00293648	0.000259477	0.005356
5	0	6	0.0492724	0.0106274	0.11467
5	0	7	0.130285	0.02786	0.419505
5	0	8	0.170143	0.0743095	0.359487
5	0	9	0.188366	0.126144	0.100982
5	0	10	0.19031	0.20139	0
5	0	11	0.268688	0.55941	0
5	1	0	0	0	0
5	1	1	0	0	0
5	1	2	0	0	0
5	1	3	0.018185	0.00278311	0.0160688
5	1	4	0.109085	0.026204	0.0824009
5	1	5	0.18624	0.0541523	0.130813
5	1	6	0.189009	0.0724593	0.257259
5	1	7	0.149047	0.0902725	0.315553
5	1	8	0.115546	0.109693	0.178738
5	1	9	0.089079	0.124308	0.0186898
5	1	10	0.0647575	0.149697	0.00047712
5	1	11	0.0790511	0.370431	0
5	2	0	0.000528243	0.000253137	0
5	2	1	0.0603056	0.0141381	0.000407422
5	2	2	0.150905	0.0442437	0.00964419
5	2	3	0.191408	0.0634993	0.184906
5	2	4	0.160315	0.0653663	0.181205
5	2	5	0.121582	0.0628051	0.126444
5	2	6	0.0921353	0.0629797	0.152279
5	2	7	0.0698263	0.0681742	0.227674
5	2	8	0.0528243	0.0809065	0.112197
5	2	9	0.039004	0.097566	0.00466651
5	2	10	0.0280583	0.122188	0.000576735
5	2	11	0.0331073	0.31788	0
5	3	0	0.21602	0.10824	0.00100898
5	3	1	0.226054	0.130048	0.00246997
5	3	2	0.164896	0.105425	0.0118059
5	3	3	0.119234	0.0863282	0.208514
5	3	4	0.0884771	0.0732355	0.216407
5	3	5	0.0657071	0.0695964	0.116404
5	3	6	0.0479761	0.0688514	0.142934
5	3	7	0.03168	0.0719206	0.197433
5	3	8	0.0191882	0.0710635	0.0991366
5	3	9	0.0116353	0.0736784	0.00265625
5	3	10	0.00629595	0.0654584	0.000427634
5	3	11	0.00283652	0.0761544	0.000802433
5	4	0	0.374586	0.298164	0.00559776
5	4	1	0.253649	0.239124	0.00326296
5	4	2	0.175249	0.198785	0.0292292
5	4	3	0.121355	0.151348	0.464782
5	4	4	0.0543507	0.0753083	0.399635
5	4	5	0.0192476	0.0347642	0.0905608
5	4	6	0.00156268	0.00250628	0.00693241
5	4	7	0	0	0
5	4	8	0	0	0
5	4	9	0	0	0
5	4	10	0	0	0
5	4	11	0	0	0
6	0	0	0	0	0
6	0	1	0	0	0
6	0	2	0	0	0
6	0	3	0	0	0
6	0	4	0	0	0
6	0	5	0.00228916	0.000658101	0
6	0	6	0.0549398	0.00975459	0.0899019
6	0	7	0.139036	0.0275082	0.438865
6	0	8	0.18012	0.0676837	0.407248
6	0	9	0.179277	0.111902	0.0423304
6	0	10	0.180964	0.186545	0.00372169
6	0	11	0.263373	0.595948	0.0179334
6	1	0	0	0	0
6	1	1	0	0	0
6	1	2	0	0	0
6	1	3	0.0167869	0.00091043	0.0194226
6	1	4	0.112019	0.025238	0.112992
6	1	5	0.175145	0.0392371	0.136933
6	1	6	0.1814	0.0682706	0.267496
6	1	7	0.15638	0.073825	0.289507
6	1	8	0.118849	0.102127	0.160664
6	1	9	0.0865513	0.12437	0.0129852
6	1	10	0.0689985	0.160858	0
6	1	11	0.0838706	0.405163	0
6	2	0	0.000535923	0.00014432	0
6	2	1	0.0568078	0.0141047	0
6	2	2	0.148577	0.037504	0.0146336
6	2	3	0.187163	0.0612976	0.190867
6	2	4	0.158791	0.0505082	0.181085
6	2	5	0.119858	0.0556322	0.133249
6	2	6	0.0928092	0.0560517	0.145476
6	2	7	0.0708679	0.063605	0.229648
6	2	8	0.0543804	0.0819027	0.0984082
6	2	9	0.0437565	0.0998206	0.00565285
6	2	10	0.0305476	0.127009	0.000981359
6	2	11	0.0359068	0.35242	0
6	3	0	0.222679	0.119742	0.00174398
6	3	1	0.222339	0.136336	0.00129327
6	3	2	0.156575	0.103269	0.0192991
6	3	3	0.119789	0.0827669	0.218141
6	3	4	0.0918857	0.0780546	0.197192
6	3	5	0.0673357	0.0697248	0.13012
6	3	6	0.0486808	0.065932	0.138244
6	3	7	0.0292661	0.0665747	0.189
6	3	8	0.0200697	0.0599556	0.0966076
6	3	9	0.0118951	0.0740317	0.00835925
6	3	10	0.00550214	0.0711347	0
6	3	11	0.0039825	0.0724784	0
6	4	0	0.36691	0.307275	0.00693915
6	4	1	0.253578	0.242313	0.00384715
6	4	2	0.177424	0.193858	0.0265091
6	4	3	0.121433	0.153359	0.460735
6	4	4	0.0597714	0.0701723	0.426348
6	4	5	0.0192637	0.0311115	0.0690443
6	4	6	0.00162031	0.00191151	0.0065773
6	4	7	0	0	0
6	4	8	0	0	0
6	4	9	0	0	0
6	4	10	0	0	0
6	4	11	0	0	0
7	0	0	0	0	0
7	0	1	0	0	0
7	0	2	0	0	0
7	0	3	0	0	0
7	0	4	0	0	0
7	0	5	0.00511278	0	0
7	0	6	0.0580451	0.00581232	0.131027
7	0	7	0.148571	0.0251174	0.326743
7	0	8	0.174737	0.0749156	0.492233
7	0	9	0.190376	0.125928	0.0338495
7	0	10	0.183459	0.193815	0.016147
7	0	11	0.239699	0.574411	0
7	1	0	0	0	0
7	1	1	0	0	0
7	1	2	0	0	0
7	1	3	0.0210037	0.00215073	0.0204394
7	1	4	0.112348	0.014761	0.0732284
7	1	5	0.171694	0.0395582	0.162495
7	1	6	0.178461	0.0555733	0.240843
7	1	7	0.146462	0.0910156	0.295824
7	1	8	0.126586	0.0904946	0.181869
7	1	9	0.0813363	0.113678	0.0253015
7	1	10	0.0762616	0.142813	0
7	1	11	0.0858472	0.449956	0
7	2	0	0.000572556	0.000161504	0
7	2	1	0.0618996	0.011585	0.000522802
7	2	2	0.143139	0.0397495	0.020954
7	2	3	0.181882	0.0653545	0.168221
7	2	4	0.153381	0.0518374	0.208964
7	2	5	0.126089	0.049465	0.117084
7	2	6	0.0984795	0.064071	0.141664
7	2	7	0.0709969	0.0615892	0.216008
7	2	8	0.0539475	0.0875425	0.110734
7	2	9	0.0405878	0.101152	0.0123044
7	2	10	0.030918	0.127133	0.00317402
7	2	11	0.0381067	0.340359	0.000369815
7	3	0	0.219878	0.123834	0.00110613
7	3	1	0.214154	0.136637	0.00196813
7	3	2	0.163537	0.121076	0.0211717
7	3	3	0.119637	0.083352	0.198856
7	3	4	0.0883675	0.0684938	0.225863
7	3	5	0.0666067	0.0630869	0.113495
7	3	6	0.0500024	0.0558818	0.13921
7	3	7	0.0364729	0.0620085	0.18888
7	3	8	0.0213823	0.0778643	0.0965141
7	3	9	0.0106911	0.0782408	0.0123509
7	3	10	0.0063863	0.0664639	0.000585666
7	3	11	0.00288566	0.0630613	0
7	4	0	0.369373	0.311725	0.003907
7	4	1	0.24283	0.241228	0.00258047
7	4	2	0.194507	0.191296	0.0280161
7	4	3	0.112637	0.145007	0.513492
7	4	4	0.0589258	0.075881	0.370363
7	4	5	0.0199896	0.0308822	0.079311
7	4	6	0.00173822	0.00398096	0.0023304
7	4	7	0	0	0
7	4	8	0	0	0
7	4	9	0	0	0
7	4	10	0	0	0
7	4	11	0	0	0
8	0	0	0	0	0
8	0	1	0	0	0
8	0	2	0	0	0
8	0	3	0	0	0
8	0	4	0	0	0
8	0	5	0.00452861	0	0
8	0	6	0.0675175	0.0199546	0.120944
8	0	7	0.161795	0.0391708	0.393969
8	0	8	0.181556	0.0723733	0.379161
8	0	9	0.200494	0.121369	0.0822258
8	0	10	0.176616	0.19299	0.0081232
8	0	11	0.207493	0.554142	0.0155772
8	1	0	0	0	0
8	1	1	0	0	0
8	1	2	0	0	0
8	1	3	0.0193993	0.0043634	0.0207295
8	1	4	0.116252	0.0200502	0.0778937
8	1	5	0.183791	0.0564865	0.133401
8	1	6	0.187814	0.0640372	0.221338
8	1	7	0.143124	0.0653712	0.299049
8	1	8	0.11151	0.0783418	0.176016
8	1	9	0.093979	0.11985	0.0455596
8	1	10	0.0627964	0.166331	0.0150783
8	1	11	0.0813335	0.425169	0.0109348
8	2	0	0.000707681	0.000278193	0
8	2	1	0.06388	0.0164446	0.000493635
8	2	2	0.148094	0.0423941	0.013108
8	2	3	0.176307	0.0585412	0.16437
8	2	4	0.14866	0.0514537	0.186691
8	2	5	0.118466	0.0511731	0.135566
8	2	6	0.0938856	0.0468044	0.14716
8	2	7	0.0753916	0.0568828	0.193571
8	2	8	0.0555293	0.0765957	0.122698
8	2	9	0.0439706	0.0913842	0.0244552
8	2	10	0.0329779	0.135758	0.00901951
8	2	11	0.0421306	0.37229	0.00286793
8	3	0	0.20121	0.293362	0.00133223
8	3	1	0.217133	0.108716	0.00241463
8	3	2	0.160471	0.0823813	0.0224868
8	3	3	0.117803	0.0682276	0.189034
8	3	4	0.0941311	0.0535277	0.216292
8	3	5	0.0704921	0.0580671	0.129463
8	3	6	0.0543404	0.0537778	0.139063
8	3	7	0.0357692	0.0522593	0.17232
8	3	8	0.0231486	0.0562788	0.110518
8	3	9	0.0133726	0.0628825	0.0153064
8	3	10	0.00823933	0.0534642	0.00152176
8	3	11	0.0038908	0.0570549	0.000247664
8	4	0	0.357973	0.302423	0.00491004
8	4	1	0.26611	0.242088	0.00610463
8	4	2	0.177181	0.18793	0.0367593
8	4	3	0.112177	0.138876	0.445331
8	4	4	0.0657939	0.0867711	0.395881
8	4	5	0.0195238	0.0379828	0.101027
8	4	6	0.00124139	0.00392859	0.0099871
8	4	7	0	0	0
8	4	8	0	0	0
8	4	9	0	0	0
8	4	10	0	0	0
8	4	11	0	0	0
