0.01	0.2	0.65	0.016212	0.253581	1.22194	0.674254	0.0358936	0.00160885	0.00241802	1	0.016212	0.253581	1.22194	0.673827	0.0231552	0.00136417	0.00160385	1
0.01	0.2	0.7	0.0162121	0.25358	1.22193	0.724017	0.0306829	0.00154185	0.00216731	1	0.0162121	0.25358	1.22193	0.723833	0.0155629	0.00118208	0.00129327	1
0.01	0.2	0.75	0.0163455	0.250232	1.21265	0.794347	0.0214902	0.00101881	0.00178607	1	0.0163455	0.250232	1.21265	0.794299	0.0117351	0.000817453	0.00144078	1
0.01	0.3	0.2	0.0139158	0.431144	1.798	0.223649	0.384562	0.00498676	0.0282234	1	0.0139158	0.431144	1.798	0.22358	0.338532	0.00487325	0.0247756	1
0.01	0.3	0.25	0.0139917	0.386085	1.61182	0.273799	0.294272	0.00331277	0.0211131	1	0.0139917	0.386085	1.61182	0.273753	0.249049	0.00317275	0.0178512	1
0.01	0.3	0.3	0.0140297	0.382908	1.59953	0.323782	0.236313	0.00297309	0.016897	1	0.0140297	0.382908	1.59953	0.323737	0.192423	0.00279201	0.0137636	1
0.01	0.3	0.35	0.0140297	0.382908	1.59953	0.373941	0.184047	0.00259813	0.0131015	1	0.0140297	0.382908	1.59953	0.373849	0.140909	0.00236619	0.0100877	1
0.01	0.3	0.4	0.0140296	0.382907	1.59953	0.423942	0.135459	0.0022209	0.009756	1	0.0140296	0.382907	1.59953	0.423978	0.100804	0.00198041	0.00739662	1
0.01	0.3	0.45	0.0140315	0.381096	1.59047	0.473987	0.110901	0.00210266	0.00801301	1	0.0140315	0.381096	1.59047	0.473896	0.0822239	0.00185321	0.00607474	1
0.01	0.3	0.5	0.0140464	0.368956	1.53832	0.524167	0.0809177	0.0019658	0.00623871	1	0.0140464	0.368956	1.53832	0.524044	0.0585277	0.00171832	0.004862	1
0.01	0.3	0.55	0.0140734	0.354893	1.48138	0.574155	0.065004	0.00197652	0.00535206	1	0.0140734	0.354893	1.48138	0.574012	0.0452051	0.00170784	0.00417677	1
0.01	0.3	0.6	0.0141156	0.342089	1.43062	0.624159	0.0476487	0.00198016	0.00413423	1	0.0141156	0.342089	1.43062	0.624341	0.0337876	0.00176178	0.00341399	1
0.01	0.3	0.65	0.0141925	0.330435	1.38667	0.674013	0.0419048	0.00242403	0.00428341	1	0.0141925	0.330435	1.38667	0.673745	0.025204	0.00196594	0.00310911	1
0.01	0.3	0.7	0.0143692	0.319897	1.35323	0.724072	0.0288337	0.00270415	0.00383852	1	0.0143692	0.319897	1.35323	0.724014	0.0227514	0.00242467	0.00299687	1
0.01	0.3	0.75	0.0150614	0.306927	1.30098	0.794404	0.0111939	0.00460354	0.00220401	1	0.0150614	0.306927	1.30098	0.795537	0.0212928	0.00700922	0.00447441	1
0.01	0.5	0.2	0.0139308	0.585807	2.43246	0.223523	0.398983	0.00483987	0.0325027	1	0.0139308	0.585807	2.43246	0.223501	0.361524	0.00484726	0.0294565	1
0.01	0.5	0.25	0.0139308	0.585807	2.43246	0.273727	0.306083	0.0043943	0.0248992	1	0.0139308	0.585807	2.43246	0.273596	0.26943	0.00433164	0.0219553	1
0.01	0.5	0.3	0.0139307	0.584659	2.42565	0.323828	0.229911	0.00401934	0.0186344	1	0.0139307	0.584659	2.42565	0.323797	0.195735	0.00388056	0.0159146	1
0.01	0.5	0.35	0.0139287	0.560109	2.31156	0.37407	0.180833	0.00423271	0.0146148	1	0.0139287	0.560109	2.31156	0.374024	0.1446	0.00396909	0.0116703	1
0.01	0.5	0.4	0.0139271	0.531705	2.17941	0.424008	0.136951	0.0051948	0.0117502	1	0.0139271	0.531705	2.17941	0.423964	0.106593	0.00489134	0.00898343	1
0.02	0.1	0.55	0.026248	0.142832	1.13791	0.574369	0.0583339	0.00476652	0.00394725	1	0.026248	0.142832	1.13791	0.574345	0.0302515	0.00339782	0.00245067	1
0.02	0.1	0.6	0.0267715	0.138612	1.11744	0.624462	0.0547337	0.00374724	0.00341992	1	0.0267715	0.138612	1.11744	0.623947	0.034611	0.00320757	0.00227319	1
0.02	0.1	0.65	0.0270746	0.136032	1.10605	0.674421	0.0452182	0.00320568	0.00272178	1	0.0270746	0.136032	1.10605	0.673944	0.0198089	0.00211016	0.00117316	1
0.02	0.1	0.7	0.0271224	0.135632	1.1043	0.724168	0.0352926	0.00274292	0.00214913	1	0.0271224	0.135632	1.1043	0.723709	0.0147527	0.00182496	0.000896346	1
0.02	0.1	0.75	0.0271224	0.135632	1.1043	0.794386	0.0257584	0.00172414	0.0015671	1	0.0271224	0.135632	1.1043	0.794072	0.00765246	0.000927067	0.000465653	1
0.02	0.15	0.4	0.0243585	0.192162	1.42775	0.424106	0.145548	0.00867144	0.00930655	1	0.0243585	0.192162	1.42775	0.423892	0.0942994	0.00714907	0.00623513	1
0.02	0.15	0.45	0.0243604	0.182317	1.33488	0.474175	0.108712	0.0040912	0.00700408	1	0.0243604	0.182317	1.33488	0.473953	0.0655667	0.00323876	0.0045295	1
0.02	0.15	0.5	0.0245635	0.175045	1.28556	0.524055	0.0858923	0.00290875	0.00566385	1	0.0245635	0.175045	1.28556	0.523908	0.0510336	0.00222811	0.00371411	1
0.02	0.15	0.55	0.024643	0.173929	1.27809	0.574121	0.0673916	0.0025138	0.00473131	1	0.024643	0.173929	1.27809	0.574132	0.0379952	0.00185929	0.00295488	1
0.02	0.15	0.6	0.0246442	0.173918	1.27801	0.624322	0.0555538	0.00227815	0.00348251	1	0.0246442	0.173918	1.27801	0.624156	0.0278116	0.00159663	0.00191368	1
0.02	0.15	0.65	0.0246442	0.173918	1.27801	0.674317	0.0412066	0.00198791	0.00254258	1	0.0246442	0.173918	1.27801	0.674095	0.0188848	0.00136106	0.0011658	1
0.02	0.15	0.7	0.0246442	0.173918	1.27801	0.724109	0.0357528	0.00190182	0.00222903	1	0.0246442	0.173918	1.27801	0.723919	0.0142425	0.00117783	0.000887431	1
0.02	0.15	0.75	0.0246442	0.173918	1.27801	0.794313	0.0218121	0.00102214	0.00135728	1	0.0246442	0.173918	1.27801	0.794318	0.00951812	0.000696914	0.000624624	1
0.02	0.2	0.3	0.0243554	0.273368	2.00126	0.32397	0.228541	0.00701645	0.0149857	1	0.0243554	0.273368	2.00126	0.323649	0.17673	0.00628374	0.0115267	1
0.02	0.2	0.35	0.0243568	0.252624	1.84207	0.373967	0.193343	0.00461728	0.0124732	1	0.0243568	0.252624	1.84207	0.374	0.131463	0.00383364	0.00847645	1
0.02	0.2	0.4	0.0243573	0.243078	1.76515	0.424073	0.145742	0.00347796	0.00937877	1	0.0243573	0.243078	1.76515	0.423935	0.0989404	0.00293265	0.00650685	1
0.02	0.2	0.45	0.0243572	0.242903	1.76332	0.474115	0.113136	0.0030202	0.00729727	1	0.0243572	0.242903	1.76332	0.474028	0.0731662	0.0025111	0.0048355	1
0.02	0.2	0.5	0.0243572	0.242903	1.76332	0.524094	0.090339	0.0027438	0.00593959	1	0.0243572	0.242903	1.76332	0.524111	0.0566898	0.0021913	0.00388484	1
0.02	0.2	0.55	0.0243572	0.242903	1.76332	0.574157	0.0684687	0.00234296	0.00467458	1	0.0243572	0.242903	1.76332	0.574026	0.0406499	0.00179129	0.00308254	1
0.02	0.2	0.6	0.0243572	0.242903	1.76332	0.624237	0.0524869	0.00203502	0.00339795	1	0.0243572	0.242903	1.76332	0.623976	0.0314029	0.00160906	0.00217545	1
0.02	0.2	0.65	0.0243572	0.242903	1.76332	0.674057	0.0415678	0.00188855	0.00268554	1	0.0243572	0.242903	1.76332	0.674081	0.0235112	0.00144026	0.00152497	1
0.02	0.2	0.7	0.0243573	0.242901	1.76331	0.723904	0.0315409	0.00169133	0.00207796	1	0.0243573	0.242901	1.76331	0.723764	0.013013	0.00110796	0.000926925	1
0.02	0.2	0.75	0.0243577	0.240627	1.74292	0.794186	0.0223989	0.0010654	0.00165487	1	0.0243577	0.240627	1.74292	0.794146	0.0111326	0.000812632	0.000995544	1
0.02	0.3	0.2	0.0243551	0.431181	3.14687	0.223697	0.397938	0.00737077	0.0283837	1	0.0243551	0.431181	3.14687	0.223538	0.325785	0.00688119	0.0231762	1
0.02	0.3	0.25	0.0243552	0.384746	2.79805	0.273736	0.324213	0.00498313	0.0225512	1	0.0243552	0.384746	2.79805	0.273595	0.259087	0.0046051	0.0179939	1
0.02	0.3	0.3	0.0243548	0.380794	2.76393	0.323905	0.244364	0.00423714	0.0169546	1	0.0243548	0.380794	2.76393	0.323713	0.18747	0.00384933	0.01301	1
0.02	0.3	0.35	0.0243548	0.380794	2.76393	0.373998	0.189916	0.0037402	0.0131305	1	0.0243548	0.380794	2.76393	0.373968	0.143701	0.00335995	0.00997546	1
0.02	0.3	0.4	0.0243547	0.380793	2.76391	0.423964	0.156418	0.00345143	0.010843	1	0.0243547	0.380793	2.76391	0.423906	0.104883	0.00284758	0.00731943	1
0.02	0.3	0.45	0.0243546	0.378995	2.74789	0.474098	0.117884	0.00306359	0.00815883	1	0.0243546	0.378995	2.74789	0.473836	0.0804097	0.00257203	0.00563044	1
0.02	0.3	0.5	0.0243543	0.367008	2.65529	0.523983	0.0842654	0.00278311	0.00614938	1	0.0243543	0.367008	2.65529	0.524064	0.0620817	0.00251039	0.00479353	1
0.02	0.3	0.55	0.0243551	0.353136	2.55258	0.574036	0.069332	0.0028443	0.0054043	1	0.0243551	0.353136	2.55258	0.574193	0.051513	0.00255459	0.00439976	1
0.02	0.3	0.6	0.0243549	0.34054	2.4581	0.624038	0.0546202	0.00298387	0.00466922	1	0.0243549	0.34054	2.4581	0.623574	0.0347896	0.00240463	0.00309483	1
0.02	0.3	0.65	0.024354	0.329189	2.37046	0.673961	0.0403678	0.00305543	0.00359937	1	0.024354	0.329189	2.37046	0.673496	0.0262295	0.00281011	0.00341584	1
0.02	0.3	0.7	0.0243548	0.319221	2.2875	0.723408	0.0463763	0.0043922	0.00452139	1	0.0243548	0.319221	2.2875	0.723624	0.0218564	0.00317135	0.00203976	1
0.02	0.3	0.75	0.0243557	0.306903	2.10233	0.793859	0.0177962	0.00632564	0.0033817	1	0.0243557	0.306903	2.10233	0.791161	0.007054	0.00473176	0.00123707	1
0.02	0.5	0.2	0.0243588	0.586103	4.25488	0.223559	0.408528	0.00816323	0.0322387	1	0.0243588	0.586103	4.25488	0.223506	0.348838	0.00778107	0.0275292	1
0.02	0.5	0.25	0.0243588	0.586103	4.25488	0.273786	0.330988	0.00751655	0.0261356	1	0.0243588	0.586103	4.25488	0.273674	0.279056	0.00720997	0.0220451	1
0.02	0.5	0.3	0.0243591	0.58495	4.24303	0.323812	0.239903	0.00665635	0.0189167	1	0.0243591	0.58495	4.24303	0.323878	0.199942	0.00626908	0.0158411	1
0.02	0.5	0.35	0.024359	0.560237	4.04283	0.374002	0.197585	0.00703153	0.015481	1	0.024359	0.560237	4.04283	0.373725	0.138395	0.00605126	0.0107898	1
0.02	0.5	0.4	0.024362	0.531751	3.81218	0.423737	0.159307	0.00896655	0.0134313	1	0.024362	0.531751	3.81218	0.423878	0.121557	0.00790356	0.00964762	1
0.03	0.1	0.55	0.0345413	0.142389	1.49028	0.574728	0.072331	0.0059094	0.0045311	1	0.0345413	0.142389	1.49028	0.574324	0.0395999	0.00431864	0.00291821	1
0.03	0.1	0.6	0.0345447	0.136775	1.42016	0.624511	0.0540996	0.00351638	0.00326934	1	0.0345447	0.136775	1.42016	0.624233	0.0249511	0.00236731	0.00163834	1
0.03	0.1	0.65	0.0345442	0.131446	1.3612	0.674429	0.0414126	0.00243831	0.00242179	1	0.0345442	0.131446	1.3612	0.673989	0.0169813	0.00159	0.000988087	1
0.03	0.1	0.7	0.0345797	0.126745	1.31194	0.724311	0.0349817	0.00201565	0.00206419	1	0.0345797	0.126745	1.31194	0.723879	0.0141273	0.0012773	0.000831672	1
0.03	0.1	0.75	0.0347323	0.123936	1.28568	0.794066	0.0225337	0.00104892	0.00133069	1	0.0347323	0.123936	1.28568	0.79448	0.00678463	0.000565487	0.000400633	1
0.03	0.15	0.4	0.0345325	0.192163	2.0242	0.424419	0.151564	0.0122648	0.0093468	1	0.0345325	0.192163	2.0242	0.424126	0.0898581	0.00949566	0.00561743	1
0.03	0.15	0.45	0.0345366	0.182318	1.8925	0.474034	0.120706	0.00603767	0.00735876	1	0.0345366	0.182318	1.8925	0.474038	0.0599898	0.00415134	0.00370878	1
0.03	0.15	0.5	0.0345399	0.174176	1.79902	0.524292	0.0833328	0.00377337	0.00513545	1	0.0345399	0.174176	1.79902	0.523956	0.0499297	0.00298898	0.00323093	1
0.03	0.15	0.55	0.0345404	0.172626	1.77726	0.574553	0.0676551	0.0032615	0.00437281	1	0.0345404	0.172626	1.77726	0.574037	0.0378868	0.00247885	0.00278989	1
0.03	0.15	0.6	0.0345403	0.172605	1.77688	0.624169	0.054913	0.00290654	0.00332214	1	0.0345403	0.172605	1.77688	0.624004	0.0272825	0.00206675	0.00173304	1
0.03	0.15	0.65	0.0345403	0.172605	1.77688	0.674258	0.044278	0.0026391	0.00265894	1	0.0345403	0.172605	1.77688	0.673962	0.0180625	0.00165054	0.00108062	1
0.03	0.15	0.7	0.0345403	0.172605	1.77688	0.723862	0.032656	0.00230506	0.00196962	1	0.0345403	0.172605	1.77688	0.723646	0.0111288	0.00135506	0.000673933	1
0.03	0.15	0.75	0.0345403	0.172605	1.77688	0.793976	0.0253265	0.00144116	0.001526	1	0.0345403	0.172605	1.77688	0.79445	0.00766193	0.000787023	0.000482941	1
0.03	0.2	0.3	0.034535	0.273359	2.83757	0.323909	0.251646	0.00884019	0.016073	1	0.034535	0.273359	2.83757	0.323718	0.162554	0.00718732	0.0103224	1
0.03	0.2	0.35	0.0345371	0.252652	2.61226	0.374265	0.194489	0.00556376	0.0122421	1	0.0345371	0.252652	2.61226	0.373777	0.129495	0.00465508	0.00813807	1
0.03	0.2	0.4	0.034536	0.243107	2.50309	0.424057	0.145652	0.00429235	0.00913719	1	0.034536	0.243107	2.50309	0.423995	0.0977991	0.0036251	0.00616377	1
0.03	0.2	0.45	0.0345359	0.24293	2.50046	0.474213	0.126687	0.00404977	0.00792695	1	0.0345359	0.24293	2.50046	0.474072	0.0747683	0.00309	0.00469296	1
0.03	0.2	0.5	0.0345359	0.24293	2.50046	0.524326	0.0923316	0.00334545	0.00582043	1	0.0345359	0.24293	2.50046	0.524087	0.0500543	0.00249579	0.00319452	1
0.03	0.2	0.55	0.0345359	0.24293	2.50046	0.574187	0.0713697	0.00293178	0.00457756	1	0.0345359	0.24293	2.50046	0.574132	0.0391997	0.00220262	0.00260417	1
0.03	0.2	0.6	0.0345359	0.24293	2.50046	0.624011	0.0559498	0.00262325	0.00351563	1	0.0345359	0.24293	2.50046	0.623575	0.0288438	0.00193452	0.00186118	1
0.03	0.2	0.65	0.0345359	0.24293	2.50046	0.674364	0.0469989	0.00244658	0.00294748	1	0.0345359	0.24293	2.50046	0.673754	0.0192227	0.00156114	0.00123192	1
0.03	0.2	0.7	0.0345359	0.242929	2.50045	0.72404	0.0335522	0.00215286	0.00214466	1	0.0345359	0.242929	2.50045	0.723802	0.0144311	0.00142549	0.00117791	1
0.03	0.2	0.75	0.0345363	0.240651	2.47152	0.793931	0.0239582	0.00138484	0.00163546	1	0.0345363	0.240651	2.47152	0.793885	0.00985907	0.00090474	0.000739805	1
0.03	0.3	0.2	0.0345319	0.431207	4.46211	0.223564	0.415819	0.00983473	0.0289779	1	0.0345319	0.431207	4.46211	0.22337	0.364326	0.00957823	0.0253294	1
0.03	0.3	0.25	0.034534	0.384699	3.96698	0.273862	0.336128	0.00645641	0.022824	1	0.034534	0.384699	3.96698	0.273853	0.258035	0.0058475	0.0174777	1
0.03	0.3	0.3	0.0345341	0.380727	3.91841	0.323835	0.260744	0.0055536	0.0176482	1	0.0345341	0.380727	3.91841	0.323678	0.196808	0.00503813	0.0132983	1
0.03	0.3	0.35	0.0345341	0.380727	3.91841	0.373996	0.204482	0.00490058	0.0138189	1	0.0345341	0.380727	3.91841	0.373947	0.15223	0.00444476	0.0102838	1
0.03	0.3	0.4	0.0345341	0.380724	3.91838	0.424033	0.15823	0.00434732	0.0107142	1	0.0345341	0.380724	3.91838	0.423681	0.10936	0.0036963	0.00743231	1
0.03	0.3	0.45	0.0345343	0.378922	3.8957	0.474109	0.119614	0.00384214	0.00811607	1	0.0345343	0.378922	3.8957	0.474128	0.0786136	0.00320249	0.00535457	1
0.03	0.3	0.5	0.0345354	0.366928	3.76456	0.524044	0.0929971	0.00377154	0.00652471	1	0.0345354	0.366928	3.76456	0.523981	0.0588764	0.00303717	0.00432269	1
0.03	0.3	0.55	0.0345349	0.353059	3.61868	0.574174	0.0850786	0.00400641	0.00631758	1	0.0345349	0.353059	3.61868	0.574044	0.0457192	0.00290852	0.00385172	1
0.03	0.3	0.6	0.0345358	0.340487	3.48504	0.623988	0.0652417	0.00401134	0.00482686	1	0.0345358	0.340487	3.48504	0.623311	0.0349859	0.00304692	0.00312953	1
0.03	0.3	0.65	0.0345369	0.329174	3.36149	0.674061	0.0483942	0.00419909	0.00480024	1	0.0345369	0.329174	3.36149	0.674104	0.0237126	0.00299227	0.00231654	1
0.03	0.3	0.7	0.0345374	0.319209	3.2437	0.724348	0.0489218	0.00541947	0.006704	1	0.0345374	0.319209	3.2437	0.72311	0.0177641	0.00331513	0.00181579	1
0.03	0.5	0.2	0.0345295	0.586251	6.03269	0.223413	0.414746	0.0115043	0.0319126	1	0.0345295	0.586251	6.03269	0.223455	0.354006	0.0111863	0.0273436	1
0.03	0.5	0.25	0.0345295	0.586251	6.03269	0.273528	0.343001	0.0108049	0.026352	1	0.0345295	0.586251	6.03269	0.273547	0.276405	0.0101029	0.0214599	1
0.03	0.5	0.3	0.0345296	0.58508	6.01554	0.323634	0.261901	0.00998561	0.0200976	1	0.0345296	0.58508	6.01554	0.323743	0.201444	0.00902253	0.0155445	1
0.03	0.5	0.35	0.0345248	0.560337	5.73072	0.373897	0.201214	0.0097656	0.0152054	1	0.0345248	0.560337	5.73072	0.373655	0.147609	0.00889445	0.0116273	1
0.03	0.5	0.4	0.0345245	0.531772	5.40241	0.423846	0.170143	0.0121235	0.0135213	1	0.0345245	0.531772	5.40241	0.42369	0.112289	0.0103101	0.00877103	1
0.04	0.1	0.55	0.0486637	0.142386	2.09949	0.573874	0.0766436	0.00581674	0.00458574	1	0.0486637	0.142386	2.09949	0.573804	0.0400033	0.00427825	0.00270077	1
0.04	0.1	0.6	0.0486604	0.13676	2.00021	0.624331	0.0554386	0.00344545	0.00319685	1	0.0486604	0.13676	2.00021	0.623594	0.0242896	0.00228511	0.00147791	1
0.04	0.1	0.65	0.0486613	0.131415	1.91695	0.674073	0.0454725	0.00252448	0.00259667	1	0.0486613	0.131415	1.91695	0.674164	0.0182837	0.00164875	0.00103672	1
0.04	0.1	0.7	0.0486693	0.126558	1.84386	0.724011	0.0393255	0.00210726	0.002254	1	0.0486693	0.126558	1.84386	0.723805	0.0122585	0.00119114	0.000701011	1
0.04	0.1	0.75	0.0486759	0.122971	1.78816	0.794258	0.0258643	0.00105925	0.00147654	1	0.0486759	0.122971	1.78816	0.794463	0.00688688	0.000548146	0.000390622	1
0.04	0.15	0.4	0.0486842	0.19216	2.85364	0.423723	0.145891	0.0101545	0.00872286	1	0.0486842	0.19216	2.85364	0.423441	0.0991905	0.00865551	0.00596746	1
0.04	0.15	0.45	0.0486827	0.182307	2.66755	0.474411	0.122228	0.00517679	0.00720614	1	0.0486827	0.182307	2.66755	0.474067	0.0647945	0.00383429	0.00385826	1
0.04	0.15	0.5	0.048682	0.174168	2.5356	0.524201	0.0974641	0.00372968	0.00574406	1	0.048682	0.174168	2.5356	0.524178	0.0534132	0.0028157	0.0032453	1
0.04	0.15	0.55	0.0486791	0.172613	2.50466	0.574108	0.0752141	0.00305511	0.00449501	1	0.0486791	0.172613	2.50466	0.573999	0.0354477	0.00210206	0.00222823	1
0.04	0.15	0.6	0.0486791	0.172592	2.50411	0.624286	0.0564493	0.00265294	0.00331046	1	0.0486791	0.172592	2.50411	0.623837	0.0250467	0.00177104	0.00153233	1
0.04	0.15	0.65	0.0486791	0.172592	2.50411	0.674173	0.0440269	0.00232859	0.00256441	1	0.0486791	0.172592	2.50411	0.674268	0.0169069	0.00149992	0.000985348	1
0.04	0.15	0.7	0.0486791	0.172592	2.50411	0.724182	0.0380202	0.00220689	0.00222182	1	0.0486791	0.172592	2.50411	0.723987	0.012384	0.00126554	0.000729526	1
0.04	0.15	0.75	0.0486791	0.172592	2.50411	0.794073	0.0234877	0.00120092	0.00137559	1	0.0486791	0.172592	2.50411	0.793205	0.00926277	0.000783739	0.000555081	1
0.04	0.2	0.3	0.0486566	0.273343	3.99768	0.323967	0.264436	0.00789388	0.0164635	1	0.0486566	0.273343	3.99768	0.323678	0.177291	0.00669446	0.0109516	1
0.04	0.2	0.35	0.0486628	0.252579	3.67956	0.3741	0.201666	0.00489818	0.0123646	1	0.0486628	0.252579	3.67956	0.374139	0.124511	0.00388938	0.00760882	1
0.04	0.2	0.4	0.0486649	0.243015	3.52564	0.42391	0.156307	0.0038078	0.00951716	1	0.0486649	0.243015	3.52564	0.42401	0.094203	0.00303845	0.00575134	1
0.04	0.2	0.45	0.048665	0.242836	3.52188	0.474069	0.125996	0.00343514	0.00766725	1	0.048665	0.242836	3.52188	0.474122	0.0701209	0.0025917	0.00426433	1
0.04	0.2	0.5	0.048665	0.242836	3.52188	0.524173	0.099338	0.00302482	0.00606352	1	0.048665	0.242836	3.52188	0.524019	0.0533789	0.00224337	0.0032694	1
0.04	0.2	0.55	0.048665	0.242836	3.52188	0.574335	0.0793003	0.00270005	0.00487514	1	0.048665	0.242836	3.52188	0.573836	0.0424206	0.00200034	0.00266628	1
0.04	0.2	0.6	0.048665	0.242836	3.52188	0.624213	0.0579701	0.00223245	0.00353284	1	0.048665	0.242836	3.52188	0.62371	0.0306943	0.00166431	0.00189931	1
0.04	0.2	0.65	0.048665	0.242836	3.52188	0.674651	0.0419323	0.00193971	0.00255362	1	0.048665	0.242836	3.52188	0.673869	0.0187742	0.0013504	0.00119832	1
0.04	0.2	0.7	0.0486649	0.242835	3.52188	0.72427	0.0358175	0.00185641	0.00219674	1	0.0486649	0.242835	3.52188	0.723612	0.0169896	0.00131771	0.0010754	1
