0.01	0.1	0.75	0	0	0	0	0	0
0.01	0.1	0.85	0	0	0	0	0	0
0.01	0.15	0	0.00189078	0.0485689	0.00260988	0.0402314	1.38032	0.0630675
0.01	0.15	0.2	0	0	0	0	0	0
0.01	0.15	0.25	0	0	0	0	0	0
0.01	0.15	0.3	0	0	0	0	0	0
0.01	0.15	0.35	0.122223	0.00856839	0.128619	0.00813108	1.05233	0.0118124
0.01	0.15	0.4	0.60126	0.00390889	0.615966	0.00376272	1.02446	0.00542564
0.01	0.15	0.45	0.520117	0.00419447	0.5493	0.00397772	1.05611	0.00578065
0.01	0.15	0.5	0.384185	0.00486423	0.414963	0.00456071	1.08011	0.00666789
0.01	0.15	0.55	0.293285	0.00555481	0.311902	0.00524649	1.06348	0.00764078
0.01	0.15	0.6	0.223531	0.0063518	0.234543	0.00603799	1.04926	0.00876372
0.01	0.15	0.65	0.169252	0.00728981	0.184491	0.00679906	1.09004	0.00996838
0.01	0.15	0.7	0.123204	0.00853442	0.132555	0.00801028	1.0759	0.0117047
0.01	0.15	0.75	0.0734328	0.00782135	0.0817975	0.00721629	1.11391	0.0106418
0.01	0.15	0.85	0.0215032	0.0117771	0.0240999	0.0108291	1.12076	0.015999
0.01	0.2	0	0.00695276	0.00899246	0.00766465	0.00846212	1.10239	0.0123479
0.01	0.2	0.2	5.73076e-05	0.140028	1.75493e-05	0.25	0.30623	0.286545
0.01	0.2	0.25	0.500109	0.00151758	0.519075	0.00147283	1.03792	0.00211478
0.01	0.2	0.3	0.920169	0.0011302	0.976119	0.00108621	1.0608	0.00156755
0.01	0.2	0.35	0.891798	0.00114726	0.950934	0.00109982	1.06631	0.00158928
0.01	0.2	0.4	0.66506	0.00132128	0.710155	0.00126518	1.06781	0.00182933
0.01	0.2	0.45	0.485481	0.00153972	0.51337	0.00148078	1.05745	0.00213623
0.01	0.2	0.5	0.354582	0.00179589	0.382798	0.00170923	1.07957	0.00247925
0.01	0.2	0.55	0.266495	0.00206705	0.291108	0.0019555	1.09236	0.00284546
0.01	0.2	0.6	0.196495	0.00240308	0.212752	0.0022829	1.08273	0.00331457
0.01	0.2	0.65	0.146657	0.00277815	0.155369	0.00266752	1.05941	0.00385147
0.01	0.2	0.7	0.102791	0.0033148	0.114483	0.00310434	1.11375	0.00454146
0.01	0.2	0.75	0.0596943	0.00307703	0.0641037	0.0029345	1.07387	0.00425199
0.01	0.2	0.85	0.0129268	0.0053881	0.0141041	0.0050969	1.09108	0.00741687
0.01	0.3	0	0.471925	0.000866515	0.501418	0.000846377	1.0625	0.00121128
0.01	0.3	0.2	1.89044	0.000625957	2.03364	0.000608607	1.07575	0.000873055
0.01	0.3	0.25	1.75673	0.000647356	1.88451	0.000630109	1.07273	0.000903386
0.01	0.3	0.3	1.23612	0.000762441	1.33333	0.000739714	1.07864	0.00106231
0.01	0.3	0.35	0.887356	0.000892467	0.972557	0.000858838	1.09602	0.00123859
0.01	0.3	0.4	0.644667	0.00104096	0.698858	0.00100659	1.08406	0.00144804
0.01	0.3	0.45	0.468967	0.00121528	0.512203	0.00117052	1.09219	0.00168732
