7.59433e-06	1.19173e-09	3.23841e-06	6.20059e-10	1.73978e-06	3.57551e-10	1.06274e-06	2.38238e-10	3.58323e-07	1.12099e-10	1.33189e-07	5.61277e-11	7.59551e-08	6.24480e-11
1.11306e-06	2.34960e-10	4.73562e-07	1.13141e-10	2.54619e-07	7.38054e-11	1.55385e-07	4.63694e-11	5.31779e-08	1.83846e-11	2.06110e-08	9.87733e-12	1.19494e-08	8.47790e-12
2.69275e-07	6.86815e-11	1.14773e-07	3.41688e-11	6.31382e-08	2.04156e-11	3.97248e-08	1.38763e-11	1.46153e-08	5.59057e-12	5.95689e-09	2.82784e-12	3.38507e-09	2.14056e-12
1.19583e-07	3.42731e-11	5.27999e-08	1.56361e-11	2.94344e-08	9.78081e-12	1.86885e-08	6.74377e-12	6.91139e-09	2.93011e-12	2.76374e-09	1.34146e-12	1.54495e-09	9.68397e-13
6.91637e-08	2.09434e-11	3.07999e-08	1.09035e-11	1.73309e-08	5.99778e-12	1.09653e-08	4.08932e-12	3.98444e-09	1.61472e-12	1.58159e-09	7.55706e-13	8.77254e-10	5.92314e-13
3.23384e-08	1.04544e-11	1.44535e-08	5.10066e-12	8.03182e-09	2.87346e-12	5.02440e-09	1.91397e-12	1.78686e-09	8.02968e-13	7.02388e-10	3.88765e-13	3.82407e-10	2.41217e-13
1.21509e-08	3.83345e-12	5.28848e-09	1.87458e-12	2.88229e-09	1.12868e-12	1.78095e-09	7.05618e-13	6.19556e-10	2.79905e-13	2.40016e-10	1.25369e-13	1.27849e-10	8.32865e-14
5.28433e-09	1.75109e-12	2.25169e-09	8.07147e-13	1.21201e-09	4.74715e-13	7.41827e-10	3.35399e-13	2.54072e-10	1.22422e-13	9.71816e-11	5.16445e-14	5.09823e-11	3.24130e-14
3.85598e-10	1.34400e-13	1.55723e-10	6.03880e-14	8.10493e-11	3.55421e-14	4.83668e-11	2.00858e-14	1.57948e-11	7.69323e-15	5.81007e-12	3.08951e-15	2.91657e-12	1.75936e-15
