        0.66	   0.0631617	    0.435046	  0.00114138	 4.47342e-07
        0.67	   0.0617117	    0.443255	 0.000711949	 2.48559e-07
        0.68	   0.0602485	    0.445225	 0.000429671	 1.32488e-07
        0.69	   0.0587719	    0.440805	 0.000252156	 6.79672e-08
         0.7	   0.0572817	    0.429955	 0.000145714	 3.52721e-08
        0.71	   0.0557775	    0.412772	 8.06124e-05	 1.73818e-08
        0.72	   0.0542591	    0.389898	   4.294e-05	 8.08524e-09
        0.73	    0.052726	    0.362113	 2.27423e-05	 3.87389e-09
        0.74	   0.0511778	    0.330279	 1.13651e-05	 1.74459e-09
        0.75	   0.0496142	    0.295589	 5.35598e-06	 7.15804e-10
        0.76	   0.0480346	    0.259322	 2.56285e-06	 3.11373e-10
        0.77	   0.0464385	    0.222727	 1.13865e-06	  1.2679e-10
        0.78	   0.0448253	    0.186948	 4.56109e-07	 4.40853e-11
        0.79	   0.0431943	      0.1531	 1.92918e-07	 1.69243e-11
         0.8	   0.0415448	     0.12218	 7.53603e-08	  6.2025e-12
        0.81	   0.0398759	   0.0947122	 2.41594e-08	 1.73189e-12
        0.82	   0.0381868	   0.0710992	 8.64486e-09	 5.53748e-13
        0.83	   0.0364764	   0.0516221	 2.98623e-09	 1.84218e-13
        0.84	   0.0347434	   0.0360704	 7.12563e-10	 3.90986e-14
        0.85	   0.0329861	   0.0241104	 1.92661e-10	 9.10115e-15
         0.2	    0.124249	   0.0396318	   0.0347841	   0.0484554
        0.21	     0.12304	   0.0397973	   0.0392622	   0.0500859
        0.22	    0.121813	   0.0400298	   0.0450052	    0.051099
        0.23	    0.120571	   0.0403326	   0.0522397	   0.0514477
        0.24	    0.119315	   0.0407095	   0.0611533	   0.0511512
        0.25	    0.118045	   0.0411646	   0.0719241	   0.0502453
        0.26	    0.116764	   0.0417023	   0.0846795	   0.0487756
        0.27	    0.115471	   0.0423284	   0.0993462	    0.046827
        0.28	    0.114167	   0.0430489	      0.1158	   0.0444943
        0.29	    0.112853	   0.0438706	    0.133849	   0.0418724
         0.3	     0.11153	   0.0448035	    0.153023	   0.0390559
        0.31	    0.110197	   0.0458582	    0.172783	   0.0361397
        0.32	    0.108856	   0.0470472	    0.192554	   0.0332127
        0.33	    0.107507	   0.0483885	    0.211611	   0.0303407
        0.34	     0.10615	   0.0499018	    0.229196	   0.0275835
        0.35	    0.104786	   0.0516091	    0.244579	   0.0249943
        0.36	    0.103413	   0.0535417	    0.257162	    0.022599
        0.37	    0.102033	   0.0557328	    0.266377	   0.0204171
        0.38	    0.100645	    0.058219	    0.271744	   0.0184632
        0.39	   0.0992497	   0.0610483	    0.273131	   0.0167332
         0.4	    0.097846	   0.0642719	    0.270492	   0.0152185
        0.41	   0.0964341	   0.0679432	    0.263866	   0.0139085
        0.42	   0.0950133	   0.0721255	    0.253642	   0.0127847
        0.43	   0.0935834	   0.0768847	    0.240293	   0.0118269
        0.44	   0.0921435	   0.0822859	    0.224327	   0.0110147
        0.45	    0.090693	   0.0883931	      0.2064	   0.0103275
        0.46	   0.0892308	   0.0952697	    0.187205	  0.00974479
        0.47	   0.0877561	    0.102973	    0.167409	  0.00924692
        0.48	   0.0862676	    0.111534	    0.147593	   0.0088176
        0.49	   0.0847643	     0.12098	    0.128312	  0.00844142
         0.5	    0.083245	     0.13132	    0.110071	  0.00810391
        0.51	   0.0817085	    0.142506	   0.0931601	   0.0077944
        0.52	   0.0801537	    0.154474	   0.0778183	   0.0075032
        0.53	   0.0785795	    0.167136	   0.0642369	  0.00722135
        0.54	    0.076985	    0.180317	   0.0524186	  0.00694304
        0.55	   0.0753695	    0.193819	    0.042319	  0.00666321
        0.56	   0.0737326	     0.20742	   0.0338716	   0.0063774
        0.57	   0.0720743	    0.220808	   0.0269207	  0.00608345
        0.58	    0.070395	     0.23365	   0.0212881	  0.00577977
        0.59	   0.0686952	    0.245602	   0.0167962	  0.00546522
         0.6	   0.0669765	     0.25628	   0.0132677	  0.00514037
        0.61	   0.0652405	    0.265291	   0.0105257	  0.00480623
        0.62	   0.0634893	    0.272257	  0.00840355	  0.00446412
        0.63	   0.0617258	    0.276862	  0.00677565	  0.00411661
        0.64	    0.059953	    0.278806	  0.00552684	  0.00376657
        0.65	   0.0581742	    0.277831	  0.00455205	    0.003417
        0.66	   0.0563932	    0.273853	  0.00378665	  0.00307148
        0.67	   0.0546136	    0.266834	  0.00317613	  0.00273371
        0.68	   0.0528391	    0.256788	  0.00267196	  0.00240732
        0.69	   0.0510732	    0.243962	  0.00224952	  0.00209566
         0.7	   0.0493191	    0.228656	  0.00189017	  0.00180197
        0.71	   0.0475797	    0.211214	  0.00157761	  0.00152924
        0.72	    0.045857	    0.192147	  0.00130487	  0.00127935
        0.73	   0.0441525	    0.172011	  0.00106735	  0.00105394
        0.74	   0.0424675	    0.151359	 0.000860895	 0.000854249
        0.75	   0.0408017	    0.130756	 0.000683224	 0.000680125
        0.76	   0.0391547	    0.110765	 0.000532521	 0.000531049
        0.77	   0.0375254	   0.0919072	 0.000406881	 0.000406232
        0.78	    0.035912	   0.0745401	 0.000304043	 0.000303785
        0.79	   0.0343122	   0.0589778	 0.000221656	 0.000221548
         0.8	   0.0327236	   0.0454764	 0.000157318	 0.000157276
        0.81	   0.0311436	   0.0340591	 0.000108423	 0.000108409
        0.82	   0.0295693	    0.024691	 7.23114e-05	 7.23067e-05
        0.83	   0.0279981	   0.0172994	 4.64304e-05	 4.64288e-05
        0.84	   0.0264276	   0.0116622	 2.86467e-05	 2.86463e-05
        0.85	   0.0248557	  0.00751947	 1.69325e-05	 1.69324e-05
         0.2	    0.127966	   0.0589643	   0.0487294	   0.0537391
        0.21	     0.12647	   0.0588932	   0.0537252	   0.0547451
        0.22	    0.124968	   0.0589291	   0.0599326	   0.0551702
        0.23	    0.123462	   0.0590732	   0.0675308	   0.0549855
        0.24	    0.121951	   0.0593277	   0.0766428	   0.0542207
        0.25	    0.120437	   0.0596953	   0.0873776	   0.0529204
        0.26	    0.118919	   0.0601789	   0.0997968	   0.0511366
        0.27	    0.117397	   0.0607831	    0.113772	   0.0489525
        0.28	    0.115873	   0.0615124	    0.129126	    0.046459
        0.29	    0.114346	   0.0623723	    0.145627	   0.0437457
         0.3	    0.112815	   0.0633713	     0.16281	   0.0408979
        0.31	    0.111283	   0.0645183	    0.180156	   0.0379997
        0.32	    0.109747	   0.0658239	    0.197122	   0.0351292
        0.33	    0.108209	   0.0673029	    0.213072	   0.0323417
        0.34	    0.106668	   0.0689715	    0.227349	   0.0296866
        0.35	    0.105124	   0.0708474	    0.239332	   0.0272072
        0.36	    0.103576	   0.0729542	    0.248552	   0.0249221
        0.37	    0.102026	   0.0753168	    0.254578	   0.0228441
        0.38	    0.100471	   0.0779617	    0.257056	   0.0209821
        0.39	   0.0989115	   0.0809206	    0.255952	   0.0193288
         0.4	   0.0973473	    0.084227	     0.25131	   0.0178735
        0.41	   0.0957775	   0.0879141	    0.243243	   0.0166037
        0.42	   0.0942014	   0.0920161	    0.232153	   0.0155009
        0.43	   0.0926181	   0.0965672	    0.218509	   0.0145454
        0.44	   0.0910268	    0.101599	    0.202807	   0.0137172
        0.45	   0.0894262	    0.107132	    0.185636	   0.0129974
        0.46	   0.0878152	    0.113186	    0.167611	   0.0123669
        0.47	   0.0861925	    0.119772	    0.149321	   0.0118076
        0.48	   0.0845568	    0.126873	     0.13125	   0.0113047
        0.49	    0.082907	    0.134466	     0.11386	   0.0108444
         0.5	   0.0812418	    0.142517	   0.0975607	   0.0104137
        0.51	   0.0795601	    0.150942	   0.0825736	   0.0100034
        0.52	   0.0778607	    0.159647	   0.0690707	  0.00960484
        0.53	   0.0761427	    0.168523	   0.0571848	  0.00921042
        0.54	   0.0744057	    0.177404	   0.0468914	  0.00881536
        0.55	   0.0726495	    0.186109	   0.0381263	  0.00841565
        0.56	   0.0708739	    0.194447	   0.0308088	  0.00800787
        0.57	   0.0690797	    0.202185	   0.0247908	  0.00759085
        0.58	   0.0672681	     0.20908	   0.0199073	  0.00716404
        0.59	   0.0654404	     0.21489	   0.0159955	  0.00672727
         0.6	   0.0635989	    0.219378	   0.0129001	  0.00628213
        0.61	   0.0617464	     0.22231	   0.0104678	  0.00583064
        0.62	   0.0598858	    0.223469	  0.00855486	   0.0053751
        0.63	   0.0580209	    0.222716	  0.00705576	  0.00491897
        0.64	   0.0561557	    0.219929	  0.00587466	    0.004466
        0.65	   0.0542943	    0.215021	  0.00492434	     0.00402
        0.66	    0.052441	    0.208038	   0.0041524	  0.00358512
        0.67	   0.0506001	    0.199061	  0.00351509	  0.00316558
        0.68	   0.0487759	    0.188207	  0.00297359	  0.00276543
        0.69	    0.046972	    0.175731	  0.00250857	   0.0023881
         0.7	   0.0451915	    0.161925	  0.00210562	  0.00203683
        0.71	   0.0434377	    0.147099	  0.00175208	  0.00171451
        0.72	    0.041712	    0.131637	  0.00144236	  0.00142264
        0.73	   0.0400156	    0.115939	  0.00117264	  0.00116231
        0.74	   0.0383495	    0.100397	 0.000939359	 0.000934262
        0.75	   0.0367127	   0.0853611	 0.000739969	 0.000737604
        0.76	   0.0351042	     0.07117	 0.000572181	 0.000571061
        0.77	   0.0335225	   0.0581292	 0.000433579	 0.000433086
        0.78	   0.0319652	   0.0464078	 0.000321256	 0.000321062
        0.79	   0.0304293	   0.0361408	 0.000232184	 0.000232102
         0.8	   0.0289123	   0.0274264	 0.000163314	 0.000163282
        0.81	    0.027411	    0.020215	 0.000111534	 0.000111524
        0.82	   0.0259225	   0.0144202	 7.37156e-05	  7.3712e-05
        0.83	   0.0244441	  0.00993736	 4.68785e-05	 4.68773e-05
        0.84	   0.0229734	  0.00658927	 2.86434e-05	 2.86431e-05
        0.85	   0.0215086	  0.00418041	 1.67803e-05	 1.67802e-05
         0.2	    0.130086	   0.0702841	   0.0572965	   0.0568356
        0.21	     0.12839	   0.0699963	   0.0625252	   0.0574438
        0.22	    0.126698	   0.0698402	    0.068919	   0.0574994
        0.23	     0.12501	   0.0698148	   0.0766276	   0.0569832
        0.24	    0.123325	   0.0699202	   0.0857365	   0.0559303
        0.25	    0.121643	   0.0701573	   0.0963152	   0.0543894
        0.26	    0.119964	   0.0705272	    0.108388	   0.0524155
        0.27	    0.118288	   0.0710325	    0.121798	   0.0500898
        0.28	    0.116615	   0.0716762	    0.136344	   0.0474999
        0.29	    0.114944	   0.0724618	    0.151775	   0.0447315
         0.3	    0.113275	   0.0733957	    0.167637	   0.0418636
        0.31	    0.111608	   0.0744846	    0.183429	   0.0389737
        0.32	    0.109942	   0.0757366	    0.198633	   0.0361332
        0.33	    0.108278	   0.0771634	    0.212671	   0.0333909
        0.34	    0.106614	   0.0787775	    0.224949	     0.03079
        0.35	    0.104952	   0.0805926	    0.234914	   0.0283679
        0.36	    0.103289	   0.0826263	    0.242172	   0.0261393
        0.37	    0.101625	   0.0848971	    0.246368	   0.0241131
        0.38	   0.0999603	   0.0874242	    0.247224	   0.0222948
        0.39	   0.0982935	   0.0902291	    0.244755	   0.0206758
         0.4	    0.096624	    0.093334	     0.23905	    0.019244
        0.41	   0.0949512	   0.0967602	    0.230263	   0.0179862
        0.42	   0.0932739	    0.100526	    0.218793	   0.0168841
        0.43	   0.0915912	    0.104649	    0.205104	   0.0159183
        0.44	   0.0899021	    0.109144	    0.189675	   0.0150695
        0.45	   0.0882052	    0.114011	    0.173054	   0.0143196
        0.46	   0.0864994	    0.119249	    0.155808	   0.0136506
        0.47	   0.0847833	    0.124851	    0.138474	   0.0130455
        0.48	   0.0830557	    0.130781	    0.121484	   0.0124905
        0.49	   0.0813154	    0.136999	     0.10524	   0.0119729
         0.5	   0.0795611	    0.143456	   0.0901035	   0.0114808
        0.51	   0.0777921	    0.150062	    0.076254	   0.0110056
        0.52	   0.0760073	     0.15672	   0.0638282	   0.0105398
        0.53	   0.0742061	    0.163322	   0.0529274	   0.0100765
        0.54	   0.0723884	    0.169721	   0.0435138	  0.00961182
        0.55	   0.0705542	     0.17576	   0.0355142	  0.00914235
        0.56	   0.0687039	    0.181277	   0.0288419	  0.00866539
        0.57	   0.0668388	     0.18609	    0.023355	  0.00818043
        0.58	   0.0649604	    0.190011	   0.0188974	  0.00768753
        0.59	   0.0630704	    0.192858	   0.0153161	  0.00718712
         0.6	   0.0611719	    0.194471	    0.012469	  0.00668132
        0.61	   0.0592679	    0.194694	   0.0102167	  0.00617264
        0.62	   0.0573618	     0.19339	  0.00842893	  0.00566384
        0.63	   0.0554577	    0.190495	  0.00701152	   0.0051587
        0.64	   0.0535599	    0.185964	   0.0058794	  0.00466123
        0.65	   0.0516728	    0.179777	  0.00495533	   0.0041755
        0.66	   0.0498007	    0.172023	  0.00419344	  0.00370568
        0.67	    0.047948	    0.162819	  0.00355571	  0.00325597
        0.68	    0.046119	    0.152305	  0.00300839	  0.00283038
        0.69	   0.0443169	    0.140719	  0.00253478	  0.00243206
         0.7	   0.0425448	    0.128323	  0.00212245	  0.00206395
        0.71	   0.0408055	    0.115386	  0.00176047	  0.00172861
        0.72	   0.0391001	    0.102215	  0.00144376	  0.00142709
        0.73	   0.0374296	   0.0891233	  0.00116871	  0.00116001
        0.74	   0.0357942	    0.076411	 0.000931901	 0.000927614
        0.75	   0.0341929	   0.0643256	 0.000730549	 0.000728566
        0.76	   0.0326241	   0.0531014	 0.000562055	 0.000561118
        0.77	   0.0310861	   0.0429443	 0.000423696	 0.000423286
        0.78	    0.029576	   0.0339472	 0.000312279	 0.000312118
        0.79	    0.028091	   0.0261747	  0.00022449	 0.000224422
         0.8	   0.0266281	   0.0196647	 0.000157027	 0.000157001
        0.81	   0.0251843	   0.0143491	 0.000106641	 0.000106633
        0.82	   0.0237567	   0.0101329	 7.00927e-05	 7.00898e-05
        0.83	   0.0223425	  0.00691084	 4.43138e-05	 4.43127e-05
        0.84	   0.0209398	  0.00453565	 2.69171e-05	 2.69169e-05
        0.85	   0.0195468	  0.00284952	 1.56858e-05	 1.56858e-05
         0.2	    0.131466	   0.0777685	   0.0632635	   0.0589114
        0.21	    0.129619	   0.0772998	   0.0686126	    0.059235
        0.22	    0.127784	   0.0769798	   0.0750882	   0.0590283
        0.23	    0.125959	   0.0768049	    0.082819	   0.0582787
        0.24	    0.124144	    0.076774	   0.0918656	   0.0570244
        0.25	    0.122338	    0.076886	    0.102271	   0.0553164
        0.26	    0.120539	   0.0771405	    0.114036	   0.0532112
        0.27	    0.118749	   0.0775384	    0.126986	   0.0507881
        0.28	    0.116965	    0.078081	    0.140906	   0.0481321
        0.29	    0.115188	   0.0787702	    0.155534	   0.0453259
         0.3	    0.113417	   0.0796104	    0.170429	    0.042444
        0.31	    0.111651	   0.0806066	    0.185103	    0.039559
        0.32	    0.109891	   0.0817646	     0.19906	   0.0367376
        0.33	    0.108134	   0.0830935	    0.211762	   0.0340242
        0.34	    0.106381	   0.0846029	    0.222661	   0.0314578
        0.35	    0.104632	   0.0863034	     0.23125	   0.0290718
        0.36	    0.102885	   0.0882081	    0.237185	   0.0268781
        0.37	     0.10114	   0.0903308	    0.240164	   0.0248832
        0.38	   0.0993951	   0.0926855	    0.239956	   0.0230904
        0.39	   0.0976507	   0.0952871	    0.236609	   0.0214902
         0.4	   0.0959056	   0.0981503	     0.23024	   0.0200699
        0.41	   0.0941587	    0.101289	    0.221024	   0.0188156
        0.42	   0.0924092	    0.104711	     0.20936	   0.0177094
        0.43	   0.0906558	    0.108425	      0.1957	   0.0167321
        0.44	   0.0888974	    0.112435	    0.180513	   0.0158651
        0.45	   0.0871327	    0.116731	    0.164317	   0.0150908
        0.46	   0.0853606	    0.121302	    0.147642	   0.0143921
        0.47	   0.0835796	    0.126129	    0.130993	   0.0137527
        0.48	   0.0817886	     0.13117	    0.114762	   0.0131596
        0.49	   0.0799864	    0.136378	   0.0993159	    0.012601
         0.5	   0.0781721	    0.141696	   0.0849793	   0.0120655
        0.51	   0.0763448	    0.147039	   0.0719073	   0.0115454
        0.52	   0.0745038	    0.152311	   0.0602131	   0.0110337
        0.53	   0.0726486	    0.157411	   0.0499782	   0.0105242
        0.54	   0.0707794	    0.162208	   0.0411566	   0.0100134
        0.55	   0.0688966	    0.166565	   0.0336703	  0.00949852
        0.56	   0.0670007	    0.170343	   0.0274298	  0.00897739
        0.57	   0.0650933	    0.173392	   0.0222977	  0.00844989
        0.58	   0.0631764	    0.175563	   0.0181247	  0.00791647
        0.59	   0.0612519	    0.176712	   0.0147648	  0.00737796
         0.6	    0.059323	    0.176723	    0.012085	  0.00683675
        0.61	   0.0573932	    0.175488	  0.00995541	  0.00629564
        0.62	   0.0554659	    0.172914	  0.00825474	  0.00575761
        0.63	   0.0535455	    0.168977	  0.00689636	  0.00522655
        0.64	   0.0516362	    0.163671	  0.00580227	  0.00470657
        0.65	   0.0497426	     0.15701	  0.00490174	  0.00420175
        0.66	   0.0478688	      0.1491	  0.00415308	  0.00371617
        0.67	   0.0460193	    0.140068	  0.00352187	  0.00325388
        0.68	   0.0441979	    0.130059	  0.00297755	  0.00281872
        0.69	   0.0424078	     0.11929	  0.00250502	  0.00241356
         0.7	   0.0406518	    0.107997	  0.00209303	  0.00204103
        0.71	   0.0389324	   0.0964185	  0.00173162	  0.00170337
        0.72	   0.0372504	   0.0848093	  0.00141599	  0.00140124
        0.73	   0.0356064	   0.0734267	   0.0011426	   0.0011349
        0.74	   0.0340003	   0.0625145	 0.000908033	 0.000904253
        0.75	   0.0324309	   0.0522613	 0.000709375	  0.00070763
        0.76	   0.0308963	   0.0428418	 0.000543815	 0.000542992
        0.77	   0.0293945	   0.0344065	 0.000408442	 0.000408081
        0.78	   0.0279227	   0.0270091	 0.000299916	 0.000299775
        0.79	   0.0264779	   0.0206794	 0.000214793	 0.000214734
         0.8	    0.025057	   0.0154266	  0.00014966	 0.000149637
        0.81	   0.0236572	   0.0111772	 0.000101239	 0.000101232
        0.82	   0.0222756	  0.00783742	 6.62859e-05	 6.62834e-05
        0.83	   0.0209095	  0.00530675	 4.17363e-05	 4.17354e-05
        0.84	   0.0195572	  0.00345826	 2.52483e-05	 2.52481e-05
        0.85	    0.018217	  0.00215838	 1.46606e-05	 1.46605e-05
         0.2	    0.132445	   0.0831706	   0.0677577	    0.060427
        0.21	    0.130479	   0.0825488	   0.0731743	   0.0605319
        0.22	     0.12853	   0.0820881	    0.079685	   0.0601249
        0.23	    0.126597	   0.0817833	   0.0874027	   0.0591979
        0.24	    0.124679	   0.0816314	   0.0963694	   0.0577913
        0.25	    0.122774	   0.0816301	     0.10661	   0.0559575
        0.26	    0.120882	   0.0817775	    0.118106	   0.0537539
        0.27	    0.119001	    0.082073	    0.130673	   0.0512582
        0.28	    0.117131	   0.0825167	    0.144087	   0.0485531
        0.29	    0.115271	   0.0831089	     0.15808	   0.0457188
         0.3	     0.11342	   0.0838524	     0.17222	   0.0428264
        0.31	    0.111578	   0.0847508	    0.186033	   0.0399448
        0.32	    0.109743	    0.085808	    0.199039	   0.0371371
        0.33	    0.107914	   0.0870309	    0.210731	   0.0344445
        0.34	    0.106092	   0.0884269	    0.220597	   0.0319027
        0.35	    0.104276	   0.0900039	    0.228163	   0.0295421
        0.36	    0.102464	   0.0917719	    0.233124	   0.0273726
        0.37	    0.100655	   0.0937411	    0.235216	   0.0253991
        0.38	   0.0988495	   0.0959218	    0.234241	   0.0236233
        0.39	   0.0970454	   0.0983238	     0.23027	    0.022035
         0.4	   0.0952422	    0.100957	     0.22344	    0.020621
        0.41	   0.0934389	    0.103829	    0.213939	   0.0193673
        0.42	   0.0916342	    0.106943	    0.202164	   0.0182559
        0.43	   0.0898271	      0.1103	     0.18856	   0.0172682
        0.44	   0.0880164	    0.113897	    0.173583	   0.0163858
        0.45	   0.0862007	     0.11772	    0.157729	   0.0155918
        0.46	   0.0843788	    0.121749	    0.141501	   0.0148696
        0.47	   0.0825495	     0.12596	    0.125378	   0.0142036
        0.48	   0.0807117	    0.130309	    0.109724	   0.0135815
        0.49	   0.0788642	    0.134744	   0.0948803	   0.0129918
         0.5	   0.0770061	    0.139208	   0.0811436	   0.0124239
        0.51	   0.0751368	    0.143618	   0.0686515	   0.0118706
        0.52	   0.0732558	    0.147884	   0.0575009	   0.0113253
        0.53	   0.0713626	     0.15191	   0.0477588	   0.0107823
        0.54	   0.0694577	     0.15558	   0.0393741	   0.0102386
        0.55	   0.0675417	    0.158771	   0.0322659	   0.0096917
        0.56	   0.0656153	    0.161363	   0.0263429	  0.00913983
        0.57	   0.0636804	     0.16323	   0.0214715	  0.00858316
        0.58	   0.0617391	    0.164249	   0.0175077	  0.00802244
        0.59	   0.0597935	    0.164302	   0.0143111	  0.00745875
         0.6	   0.0578471	    0.163305	   0.0117552	  0.00689467
        0.61	   0.0559033	    0.161177	  0.00971718	  0.00633314
        0.62	   0.0539658	    0.157857	  0.00808252	  0.00577729
        0.63	   0.0520388	    0.153344	     0.00677	  0.00523101
        0.64	   0.0501269	    0.147654	  0.00570675	  0.00469842
        0.65	   0.0482343	    0.140821	   0.0048267	  0.00418357
        0.66	   0.0463651	    0.132957	  0.00409115	  0.00369038
        0.67	   0.0445237	    0.124192	  0.00346823	  0.00322277
        0.68	   0.0427137	     0.11467	   0.0029296	  0.00278436
        0.69	   0.0409381	    0.104589	  0.00246126	  0.00237777
         0.7	   0.0391994	   0.0941645	  0.00205276	  0.00200536
        0.71	   0.0374998	   0.0836098	  0.00169479	  0.00166907
        0.72	   0.0358399	   0.0731431	  0.00138269	  0.00136929
        0.73	     0.03422	   0.0629829	  0.00111297	  0.00110599
        0.74	   0.0326399	   0.0533342	   0.0008822	 0.000878775
        0.75	    0.031098	   0.0443472	 0.000687357	  0.00068578
        0.76	   0.0295923	   0.0361582	 0.000525494	 0.000524751
        0.77	   0.0281208	   0.0288824	 0.000393571	 0.000393246
        0.78	   0.0266805	   0.0225506	 0.000288175	 0.000288048
        0.79	   0.0252684	   0.0171722	 0.000205793	  0.00020574
         0.8	   0.0238814	   0.0127401	 0.000142963	 0.000142943
        0.81	   0.0225168	  0.00918036	 9.64199e-05	 9.64134e-05
        0.82	   0.0211717	  0.00640231	 6.29461e-05	 6.29439e-05
        0.83	   0.0198436	    0.004311	 3.95109e-05	 3.95101e-05
        0.84	   0.0185309	  0.00279422	 2.38284e-05	 2.38282e-05
        0.85	    0.017232	  0.00173542	 1.37991e-05	  1.3799e-05
         0.2	    0.133174	   0.0872641	   0.0712996	   0.0615881
        0.21	    0.131109	   0.0865103	   0.0767541	   0.0615176
        0.22	    0.129067	   0.0859273	   0.0832747	   0.0609507
        0.23	    0.127045	   0.0855081	    0.090962	   0.0598828
        0.24	    0.125042	   0.0852487	   0.0998439	   0.0583557
        0.25	    0.123057	   0.0851453	     0.10993	   0.0564227
        0.26	    0.121088	   0.0851949	    0.121191	   0.0541419
        0.27	    0.119134	   0.0853956	    0.133433	   0.0515894
        0.28	    0.117194	   0.0857463	    0.146425	   0.0488459
        0.29	    0.115266	   0.0862461	    0.159897	   0.0459899
         0.3	     0.11335	   0.0868966	    0.173424	   0.0430895
        0.31	    0.111445	   0.0876997	    0.186545	   0.0402105
        0.32	     0.10955	   0.0886582	    0.198793	   0.0374133
        0.33	    0.107664	   0.0897771	    0.209687	   0.0347365
        0.34	    0.105786	   0.0910619	    0.218741	   0.0322132
        0.35	    0.103916	   0.0925186	     0.22551	   0.0298717
        0.36	    0.102051	   0.0941545	    0.229718	   0.0277203
        0.37	    0.100192	   0.0959772	    0.231128	   0.0257624
        0.38	   0.0983371	    0.097994	     0.22957	   0.0239987
        0.39	   0.0964854	    0.100211	    0.225131	   0.0224185
         0.4	   0.0946359	    0.102635	    0.217962	   0.0210082
        0.41	   0.0927877	    0.105269	    0.208262	   0.0197537
        0.42	   0.0909393	    0.108112	    0.196423	   0.0186372
        0.43	   0.0890898	     0.11116	    0.182884	   0.0176403
        0.44	   0.0872379	    0.114407	    0.168091	    0.016745
        0.45	   0.0853822	    0.117834	     0.15252	   0.0159348
        0.46	   0.0835217	    0.121417	    0.136657	   0.0151937
        0.47	   0.0816549	     0.12513	    0.120956	   0.0145065
        0.48	   0.0797809	    0.128925	    0.105762	   0.0138613
        0.49	   0.0778987	    0.132752	   0.0913942	   0.0132473
         0.5	   0.0760074	    0.136552	   0.0781297	   0.0126543
        0.51	   0.0741066	    0.140246	   0.0660921	   0.0120754
        0.52	   0.0721957	    0.143748	   0.0553659	   0.0115045
        0.53	   0.0702746	     0.14697	   0.0460077	   0.0109363
        0.54	   0.0683438	    0.149807	   0.0379625	   0.0103679
        0.55	   0.0664041	    0.152148	   0.0311476	   0.0097974
        0.56	   0.0644564	    0.153886	   0.0254706	   0.0092231
        0.57	   0.0625028	    0.154915	   0.0208012	  0.00864545
        0.58	   0.0605453	    0.155129	   0.0169996	  0.00806541
