7.16574e-06	8.7754e-10	3.04961e-06	4.69308e-10	1.63263e-06	2.76415e-10	9.91009e-07	1.86658e-10	3.23502e-07	7.54071e-11	1.06779e-07	3.29124e-11	4.02361e-08	1.66276e-11
1.03159e-06	1.5037e-10	4.42079e-07	8.13342e-11	2.37513e-07	5.4254e-11	1.44558e-07	3.52499e-11	4.84396e-08	1.52071e-11 1.71908e-08	6.56535e-12	7.32588e-09	3.32463e-12
2.48033e-07	4.75612e-11	1.07188e-07	2.6957e-11	5.92307e-08	1.57953e-11	3.73492e-08	1.18075e-11	1.3658e-08	5.19076e-12	5.28706e-09	2.28777e-12	2.47335e-09	1.24967e-12
1.10027e-07	2.16084e-11	4.95633e-08	1.30386e-11	2.78367e-08	8.75258e-12	1.77371e-08	6.26447e-12	6.5436e-09	2.62438e-12	2.52175e-09	1.17576e-12	1.20745e-09	6.57686e-13
6.37349e-08	1.38197e-11	2.90514e-08	8.69248e-12	1.64877e-08	4.98649e-12	1.04903e-08	3.68584e-12	3.80974e-09	1.54263e-12	1.46198e-09	6.96881e-13	7.12011e-10	3.89334e-13
2.98867e-08	7.12808e-12	1.3743e-08	4.17634e-12	7.71508e-09	2.69224e-12	4.84656e-09	1.92786e-12	1.72768e-09	7.70312e-13	6.61942e-10	3.15464e-13	3.26797e-10	1.8291e-13
1.12311e-08	2.81004e-12	5.07494e-09	1.88899e-12	2.79735e-09	1.13074e-12	1.73594e-09	6.95368e-13	6.06091e-10	2.97739e-13	2.30928e-10	1.19199e-13	1.15022e-10	7.18848e-14
4.83226e-09	1.09862e-12	2.17349e-09	8.20897e-13	1.18551e-09	5.05603e-13	7.28684e-10	3.17196e-13	2.50396e-10	1.20247e-13	9.47601e-11	5.47201e-14	4.73604e-11	2.84455e-14
0	          0	          1.48364e-10	4.97512e-14	7.98151e-11	3.64674e-14	4.79974e-11	2.22384e-14	1.57318e-11	8.15012e-15	5.76942e-12	3.10992e-15	2.84938e-12	1.76939e-15
