        0.69	     0.14729	    0.653264	   0.0362566
         0.7	    0.144086	    0.614757	   0.0343484
        0.71	    0.140935	    0.575295	   0.0324961
        0.72	    0.137832	    0.535211	   0.0306983
        0.73	    0.134774	    0.494844	   0.0289535
        0.74	    0.131756	    0.454527	   0.0272606
        0.75	    0.128774	    0.414587	   0.0256183
        0.76	    0.125825	    0.375348	   0.0240256
        0.77	    0.122904	    0.337125	   0.0224815
        0.78	    0.120007	    0.300199	   0.0209851
        0.79	    0.117127	    0.264842	   0.0195357
         0.8	    0.114261	     0.23131	   0.0181324
        0.81	    0.111405	    0.199802	   0.0167747
        0.82	    0.108555	    0.170503	    0.015462
        0.83	    0.105707	    0.143575	   0.0141938
        0.84	    0.102846	    0.119105	   0.0129698
        0.85	   0.0999549	   0.0971606	   0.0117898
         0.2	    0.592018	    0.275843	    0.330927
        0.21	    0.565468	    0.288223	    0.315744
        0.22	    0.541115	    0.301919	    0.301607
        0.23	    0.518624	    0.316874	    0.288374
        0.24	    0.497787	    0.333012	    0.275953
        0.25	    0.478423	    0.350248	    0.264263
        0.26	    0.460361	    0.368492	    0.253227
        0.27	    0.443469	     0.38763	    0.242785
        0.28	    0.427623	    0.407541	     0.23288
        0.29	    0.412705	    0.428099	    0.223459
         0.3	     0.39863	    0.449157	    0.214481
        0.31	     0.38532	    0.470565	     0.20591
        0.32	      0.3727	    0.492168	     0.19771
        0.33	    0.360712	    0.513801	    0.189854
        0.34	    0.349301	    0.535292	    0.182316
        0.35	    0.338417	    0.556471	    0.175071
        0.36	    0.328017	    0.577164	    0.168099
        0.37	    0.318066	    0.597195	    0.161383
        0.38	    0.308527	    0.616393	    0.154906
        0.39	    0.299371	    0.634589	    0.148654
         0.4	    0.290571	     0.65162	    0.142615
        0.41	    0.282103	    0.667324	    0.136775
        0.42	    0.273946	    0.681557	    0.131127
        0.43	    0.266079	     0.69418	     0.12566
        0.44	    0.258486	    0.705058	    0.120367
        0.45	    0.251151	    0.714084	    0.115241
        0.46	    0.244059	    0.721155	    0.110275
        0.47	    0.237199	    0.726177	    0.105463
        0.48	    0.230557	    0.729088	    0.100802
        0.49	    0.224125	    0.729834	   0.0962867
         0.5	    0.217892	    0.728369	   0.0919126
        0.51	    0.211849	    0.724684	   0.0876766
        0.52	    0.205989	    0.718778	   0.0835756
        0.53	    0.200305	    0.710661	   0.0796066
        0.54	    0.194788	    0.700378	   0.0757669
        0.55	    0.189434	    0.687984	   0.0720541
        0.56	    0.184236	    0.673542	    0.068466
        0.57	    0.179188	     0.65715	   0.0650004
        0.58	    0.174286	    0.638915	   0.0616552
        0.59	    0.169523	    0.618951	   0.0584283
         0.6	    0.164895	      0.5974	   0.0553177
        0.61	    0.160397	    0.574412	   0.0523215
        0.62	    0.156025	    0.550141	   0.0494376
        0.63	    0.151773	    0.524764	    0.046664
        0.64	    0.147637	    0.498461	   0.0439985
        0.65	    0.143613	    0.471415	   0.0414391
        0.66	    0.139695	    0.443817	   0.0389834
        0.67	     0.13588	    0.415864	   0.0366291
        0.68	    0.132161	     0.38775	   0.0343739
        0.69	    0.128535	    0.359666	   0.0322152
         0.7	    0.124995	    0.331804	   0.0301506
        0.71	    0.121538	    0.304351	   0.0281774
        0.72	    0.118158	    0.277479	    0.026293
        0.73	     0.11485	    0.251356	   0.0244945
        0.74	    0.111608	    0.226146	   0.0227792
        0.75	    0.108427	    0.201983	   0.0211444
        0.76	    0.105301	    0.178996	   0.0195871
        0.77	    0.102223	    0.157304	   0.0181046
        0.78	   0.0991883	    0.136991	   0.0166939
        0.79	     0.09619	    0.118132	   0.0153525
         0.8	   0.0932216	    0.100793	   0.0140775
        0.81	   0.0902758	   0.0849962	   0.0128663
        0.82	   0.0873451	   0.0707553	   0.0117164
        0.83	   0.0844216	   0.0580736	   0.0106253
        0.84	   0.0814968	   0.0469132	  0.00959078
        0.85	    0.078562	   0.0372263	  0.00861082
         0.2	    0.593504	      0.3595	    0.343061
        0.21	    0.566918	    0.369658	    0.327322
        0.22	    0.542481	    0.380907	    0.312638
        0.23	    0.519865	    0.393145	    0.298867
        0.24	    0.498863	    0.406259	    0.285916
        0.25	    0.479304	    0.420136	    0.273703
        0.26	    0.461022	    0.434657	    0.262152
        0.27	    0.443886	    0.449691	    0.251203
        0.28	    0.427776	    0.465104	    0.240797
        0.29	    0.412576	    0.480759	    0.230881
         0.3	    0.398204	    0.496512	    0.221416
        0.31	    0.384584	    0.512218	    0.212363
        0.32	    0.371643	    0.527731	     0.20369
        0.33	    0.359324	    0.542905	    0.195367
        0.34	    0.347576	    0.557593	     0.18737
        0.35	    0.336348	     0.57165	    0.179674
        0.36	    0.325602	    0.584938	    0.172261
        0.37	    0.315301	    0.597322	    0.165112
        0.38	    0.305412	    0.608668	    0.158212
        0.39	    0.295906	    0.618859	    0.151548
         0.4	    0.286759	     0.62778	    0.145106
        0.41	    0.277946	    0.635323	    0.138877
        0.42	    0.269448	      0.6414	    0.132851
        0.43	    0.261247	    0.645927	    0.127019
        0.44	    0.253325	    0.648829	    0.121375
        0.45	    0.245669	    0.650055	    0.115911
        0.46	    0.238266	    0.649561	    0.110623
        0.47	    0.231103	    0.647311	    0.105504
        0.48	    0.224169	    0.643295	    0.100551
        0.49	    0.217456	    0.637514	   0.0957596
         0.5	    0.210953	    0.629973	   0.0911261
        0.51	    0.204653	    0.620707	   0.0866474
        0.52	    0.198549	    0.609759	   0.0823205
        0.53	    0.192633	    0.597177	   0.0781426
        0.54	    0.186898	    0.583038	   0.0741112
        0.55	     0.18134	    0.567423	   0.0702239
        0.56	    0.175951	     0.55042	   0.0664784
        0.57	    0.170727	     0.53214	   0.0628722
        0.58	    0.165661	    0.512698	   0.0594032
        0.59	    0.160749	    0.492214	    0.056069
         0.6	    0.155986	    0.470824	   0.0528674
        0.61	    0.151366	    0.448665	   0.0497958
        0.62	    0.146884	    0.425881	   0.0468518
        0.63	    0.142535	    0.402618	   0.0440329
        0.64	    0.138315	    0.379029	   0.0413363
        0.65	    0.134218	    0.355263	   0.0387594
        0.66	    0.130239	     0.33147	   0.0362991
        0.67	    0.126372	    0.307797	   0.0339526
        0.68	    0.122612	    0.284391	   0.0317166
        0.69	    0.118954	    0.261388	   0.0295879
         0.7	    0.115393	     0.23892	   0.0275633
        0.71	    0.111921	    0.217116	   0.0256394
        0.72	    0.108535	    0.196085	   0.0238126
        0.73	    0.105227	    0.175933	   0.0220795
        0.74	    0.101992	    0.156758	   0.0204365
        0.75	   0.0988231	    0.138634	   0.0188801
        0.76	   0.0957146	    0.121627	   0.0174066
        0.77	   0.0926599	    0.105797	   0.0160125
        0.78	   0.0896523	    0.091176	   0.0146943
        0.79	   0.0866853	    0.077786	   0.0134486
         0.8	   0.0837521	   0.0656431	   0.0122719
        0.81	   0.0808448	   0.0547338	   0.0111612
        0.82	   0.0779558	   0.0450367	   0.0101133
        0.83	   0.0750772	   0.0365243	  0.00912516
        0.84	   0.0722013	   0.0291426	   0.0081942
        0.85	   0.0693206	   0.0228313	  0.00731787
         0.2	    0.593265	    0.404005	    0.349531
        0.21	     0.56659	    0.412221	    0.333381
        0.22	    0.542042	    0.421392	      0.3183
        0.23	    0.519292	    0.431393	    0.304142
        0.24	    0.498142	    0.442098	    0.290815
        0.25	    0.478419	     0.45338	    0.278237
        0.26	    0.459963	    0.465111	    0.266332
        0.27	    0.442644	    0.477157	    0.255037
        0.28	    0.426343	     0.48938	    0.244295
        0.29	    0.410947	    0.501647	    0.234052
         0.3	    0.396373	     0.51382	    0.224269
        0.31	    0.382547	    0.525764	    0.214907
        0.32	    0.369399	    0.537345	    0.205933
        0.33	    0.356872	    0.548432	    0.197319
        0.34	    0.344915	    0.558898	     0.18904
        0.35	    0.333479	    0.568619	     0.18107
        0.36	    0.322526	     0.57748	    0.173393
        0.37	    0.312021	    0.585372	     0.16599
        0.38	    0.301931	    0.592188	    0.158846
        0.39	    0.292229	     0.59784	    0.151947
         0.4	     0.28289	    0.602244	    0.145281
        0.41	     0.27389	     0.60532	    0.138838
        0.42	    0.265212	    0.607012	    0.132609
        0.43	    0.256836	    0.607268	    0.126585
        0.44	    0.248747	    0.606042	     0.12076
        0.45	    0.240932	    0.603313	    0.115126
        0.46	    0.233376	    0.599067	     0.10968
        0.47	    0.226069	    0.593294	    0.104414
        0.48	       0.219	    0.586012	    0.099325
        0.49	    0.212159	    0.577242	   0.0944093
         0.5	    0.205537	    0.567014	   0.0896629
        0.51	    0.199128	    0.555381	   0.0850825
        0.52	    0.192922	      0.5424	   0.0806651
        0.53	    0.186914	    0.528136	   0.0764076
        0.54	    0.181096	    0.512673	   0.0723075
        0.55	    0.175462	      0.4961	    0.068362
        0.56	    0.170007	    0.478511	   0.0645685
        0.57	    0.164725	    0.460013	   0.0609244
        0.58	    0.159609	     0.44072	   0.0574271
        0.59	    0.154655	    0.420746	   0.0540738
         0.6	    0.149856	    0.400215	   0.0508619
        0.61	    0.145209	    0.379253	   0.0477884
        0.62	    0.140706	    0.357986	   0.0448505
        0.63	    0.136344	    0.336543	   0.0420452
        0.64	    0.132115	    0.315051	   0.0393691
        0.65	    0.128016	    0.293638	   0.0368193
        0.66	     0.12404	    0.272425	    0.034392
        0.67	    0.120181	    0.251533	    0.032084
        0.68	    0.116434	    0.231077	   0.0298915
        0.69	    0.112792	    0.211161	   0.0278109
         0.7	    0.109251	    0.191886	   0.0258383
        0.71	    0.105804	    0.173348	   0.0239698
        0.72	    0.102444	    0.155624	   0.0222016
        0.73	   0.0991661	    0.138787	   0.0205297
        0.74	   0.0959632	    0.122902	   0.0189499
        0.75	   0.0928291	    0.108014	   0.0174585
        0.76	   0.0897572	   0.0941621	   0.0160514
        0.77	   0.0867409	    0.081377	   0.0147247
        0.78	   0.0837735	   0.0696671	   0.0134745
        0.79	   0.0808484	    0.059034	   0.0122971
         0.8	   0.0779587	   0.0494736	   0.0111889
        0.81	   0.0750967	   0.0409588	   0.0101464
        0.82	   0.0722549	   0.0334567	  0.00916624
        0.83	   0.0694255	   0.0269298	  0.00824529
        0.84	   0.0666013	   0.0213219	   0.0073807
        0.85	   0.0637753	   0.0165723	  0.00656975
         0.2	    0.592444	    0.431521	      0.3535
        0.21	     0.56568	    0.438139	    0.337035
        0.22	    0.541029	    0.445624	     0.32165
        0.23	    0.518167	    0.453838	    0.307201
        0.24	    0.496894	    0.462646	    0.293593
        0.25	    0.477042	    0.471917	    0.280744
        0.26	    0.458451	    0.481517	    0.268577
        0.27	    0.440995	    0.491314	     0.25703
        0.28	    0.424553	    0.501172	    0.246045
        0.29	    0.409013	     0.51096	    0.235568
         0.3	    0.394295	     0.52055	    0.225559
        0.31	    0.380324	    0.529814	     0.21598
        0.32	    0.367031	    0.538627	    0.206796
        0.33	    0.354361	    0.546875	    0.197981
        0.34	    0.342262	    0.554442	    0.189509
        0.35	    0.330688	     0.56122	    0.181356
        0.36	    0.319599	    0.567112	    0.173502
        0.37	    0.308962	    0.572026	    0.165932
        0.38	    0.298743	    0.575874	    0.158628
        0.39	    0.288916	    0.578587	    0.151579
         0.4	    0.279458	      0.5801	    0.144772
        0.41	    0.270344	    0.580355	    0.138195
        0.42	    0.261557	    0.579312	    0.131842
        0.43	    0.253078	    0.576941	    0.125703
        0.44	    0.244892	    0.573213	     0.11977
        0.45	    0.236985	    0.568126	    0.114039
        0.46	    0.229345	    0.561681	    0.108502
        0.47	    0.221959	    0.553886	    0.103155
        0.48	    0.214817	    0.544769	   0.0979944
        0.49	    0.207911	    0.534368	   0.0930147
         0.5	     0.20123	    0.522721	   0.0882125
        0.51	    0.194768	    0.509891	   0.0835845
        0.52	    0.188516	    0.495943	   0.0791273
        0.53	    0.182467	    0.480946	   0.0748377
        0.54	    0.176615	    0.464987	   0.0707129
        0.55	    0.170953	    0.448156	   0.0667498
        0.56	    0.165475	    0.430547	   0.0629455
        0.57	    0.160175	    0.412262	   0.0592971
        0.58	    0.155047	     0.39341	   0.0558016
        0.59	    0.150086	    0.374099	   0.0524561
         0.6	    0.145286	    0.354441	   0.0492573
        0.61	     0.14064	    0.334553	   0.0462022
        0.62	    0.136144	    0.314546	   0.0432873
        0.63	    0.131792	    0.294536	   0.0405094
        0.64	    0.127577	    0.274632	   0.0378647
        0.65	    0.123494	    0.254947	   0.0353498
        0.66	    0.119538	    0.235582	   0.0329608
        0.67	    0.115702	    0.216638	   0.0306938
        0.68	     0.11198	    0.198212	   0.0285448
        0.69	    0.108365	    0.180387	   0.0265099
         0.7	    0.104853	    0.163243	   0.0245847
        0.71	    0.101437	    0.146855	   0.0227652
        0.72	    0.098109	    0.131282	   0.0210471
        0.73	   0.0948644	    0.116575	   0.0194261
        0.74	   0.0916961	    0.102783	    0.017898
        0.75	   0.0885976	   0.0899321	   0.0164585
        0.76	   0.0855622	   0.0780453	   0.0151034
        0.77	   0.0825834	   0.0671388	   0.0138286
        0.78	   0.0796544	   0.0572085	   0.0126301
        0.79	   0.0767685	   0.0482449	    0.011504
         0.8	   0.0739189	    0.040234	   0.0104465
        0.81	   0.0710982	   0.0331427	   0.0094539
        0.82	   0.0682989	   0.0269335	   0.0085229
        0.83	   0.0655136	   0.0215652	  0.00765014
        0.84	   0.0627354	   0.0169828	  0.00683274
        0.85	   0.0599575	   0.0131275	  0.00606792
         0.2	     0.59143	    0.450304	    0.356174
        0.21	    0.564586	    0.455596	    0.339456
        0.22	    0.539848	    0.461693	     0.32383
        0.23	    0.516891	    0.468448	     0.30915
        0.24	    0.495518	    0.475722	    0.295321
        0.25	    0.475562	    0.483382	    0.282261
        0.26	    0.456865	    0.491292	    0.269891
        0.27	    0.439301	    0.499321	     0.25815
        0.28	     0.42275	    0.507338	    0.246979
        0.29	    0.407101	    0.515214	    0.236323
         0.3	    0.392273	    0.522827	    0.226143
        0.31	    0.378194	    0.530058	    0.216401
        0.32	    0.364795	     0.53679	    0.207061
        0.33	     0.35202	    0.542919	    0.198098
        0.34	    0.339819	    0.548342	    0.189484
        0.35	    0.328144	    0.552961	    0.181197
        0.36	    0.316959	    0.556693	    0.173216
        0.37	    0.306229	    0.559458	    0.165527
        0.38	    0.295921	    0.561182	    0.158111
        0.39	    0.286009	    0.561811	    0.150956
         0.4	    0.276469	    0.561293	    0.144051
        0.41	    0.267279	    0.559583	    0.137384
        0.42	     0.25842	    0.556656	    0.130947
        0.43	    0.249874	    0.552494	    0.124731
        0.44	    0.241627	    0.547081	     0.11873
        0.45	    0.233663	    0.540425	    0.112936
        0.46	     0.22597	     0.53254	    0.107344
        0.47	    0.218538	    0.523442	    0.101948
        0.48	    0.211355	     0.51317	   0.0967451
        0.49	    0.204412	    0.501766	   0.0917298
         0.5	    0.197699	    0.489278	   0.0868983
        0.51	     0.19121	    0.475771	    0.082247
        0.52	    0.184936	    0.461313	   0.0777725
        0.53	     0.17887	    0.445978	   0.0734713
        0.54	    0.173005	    0.429851	   0.0693402
        0.55	    0.167334	    0.413021	    0.065376
        0.56	    0.161852	    0.395579	   0.0615755
        0.57	    0.156551	    0.377625	   0.0579355
        0.58	    0.151427	    0.359261	   0.0544527
        0.59	    0.146472	    0.340588	   0.0511239
         0.6	    0.141681	    0.321711	   0.0479456
        0.61	    0.137048	    0.302735	   0.0449143
        0.62	    0.132568	    0.283764	   0.0420264
        0.63	    0.128233	    0.264899	   0.0392782
        0.64	    0.124039	    0.246241	   0.0366658
        0.65	    0.119978	    0.227886	   0.0341854
        0.66	    0.116046	    0.209924	   0.0318327
        0.67	    0.112235	     0.19244	   0.0296036
        0.68	     0.10854	    0.175518	    0.027494
        0.69	    0.104955	    0.159226	   0.0254995
         0.7	    0.101472	    0.143631	   0.0236156
        0.71	   0.0980853	    0.128793	   0.0218379
        0.72	   0.0947888	    0.114756	   0.0201621
        0.73	   0.0915758	    0.101561	   0.0185836
        0.74	   0.0884398	    0.089242	   0.0170979
        0.75	    0.085374	    0.077816	   0.0157007
        0.76	   0.0823719	   0.0672943	   0.0143876
        0.77	   0.0794269	    0.057684	   0.0131544
        0.78	   0.0765321	   0.0489736	   0.0119969
        0.79	    0.073681	   0.0411472	   0.0109111
         0.8	   0.0708669	   0.0341849	  0.00989314
        0.81	   0.0680824	   0.0280509	  0.00893933
        0.82	   0.0653203	   0.0227056	  0.00804622
        0.83	   0.0625735	   0.0181066	  0.00721042
        0.84	   0.0598352	   0.0142005	  0.00642901
        0.85	   0.0570988	    0.010931	  0.00569921
         0.2	    0.590349	    0.463804	    0.358061
        0.21	    0.563435	    0.467974	    0.341134
        0.22	    0.538622	    0.472904	    0.325311
        0.23	    0.515585	    0.478442	    0.310443
        0.24	    0.494129	    0.484446	    0.296434
        0.25	    0.474088	     0.49078	    0.283203
        0.26	    0.455305	     0.49731	     0.27067
        0.27	    0.437654	    0.503906	    0.258773
        0.28	    0.421017	     0.51044	    0.247454
        0.29	    0.405282	    0.516786	    0.236658
         0.3	    0.390369	    0.522829	    0.226343
        0.31	    0.376206	    0.528457	    0.216474
        0.32	    0.362725	     0.53356	    0.207013
        0.33	     0.34987	    0.538041	    0.197935
        0.34	    0.337592	    0.541807	    0.189213
        0.35	    0.325843	    0.544769	    0.180824
        0.36	    0.314586	    0.546854	    0.172749
        0.37	    0.303787	    0.547993	    0.164969
        0.38	    0.293415	    0.548122	     0.15747
        0.39	    0.283442	    0.547196	    0.150239
         0.4	    0.273845	    0.545175	    0.143263
        0.41	    0.264602	    0.542023	    0.136532
        0.42	    0.255693	    0.537726	    0.130036
        0.43	    0.247103	    0.532274	    0.123768
        0.44	    0.238814	    0.525661	    0.117719
        0.45	    0.230813	    0.517902	    0.111884
        0.46	    0.223088	    0.509019	    0.106256
        0.47	    0.215627	    0.499034	    0.100831
        0.48	     0.20842	    0.487991	   0.0956027
        0.49	    0.201457	    0.475939	   0.0905677
         0.5	    0.194728	    0.462927	   0.0857215
        0.51	    0.188226	    0.449024	   0.0810603
        0.52	    0.181944	    0.434299	   0.0765804
        0.53	    0.175872	    0.418826	   0.0722782
        0.54	    0.170005	     0.40269	   0.0681502
        0.55	    0.164336	    0.385976	    0.064193
        0.56	    0.158859	    0.368775	   0.0604033
        0.57	    0.153566	    0.351182	   0.0567773
        0.58	    0.148451	    0.333291	   0.0533118
        0.59	    0.143509	    0.315201	   0.0500032
         0.6	    0.138733	    0.297007	   0.0468477
        0.61	    0.134118	    0.278808	   0.0438415
        0.62	    0.129656	      0.2607	    0.040981
        0.63	    0.125342	    0.242774	   0.0382619
        0.64	     0.12117	    0.225119	   0.0356804
        0.65	    0.117133	    0.207825	   0.0332321
        0.66	    0.113226	    0.190968	   0.0309128
        0.67	    0.109441	    0.174626	   0.0287181
        0.68	    0.105772	    0.158868	   0.0266435
        0.69	    0.102214	    0.143755	   0.0246845
         0.7	   0.0987587	    0.129342	   0.0228365
        0.71	   0.0954007	    0.115678	   0.0210949
        0.72	    0.092133	      0.1028	   0.0194552
        0.73	   0.0889491	   0.0907362	   0.0179126
        0.74	   0.0858424	   0.0795146	   0.0164626
        0.75	   0.0828063	   0.0691433	   0.0151006
        0.76	   0.0798341	   0.0596271	   0.0138224
        0.77	   0.0769191	   0.0509663	   0.0126233
        0.78	   0.0740548	   0.0431449	   0.0114994
        0.79	   0.0712346	   0.0361429	   0.0104464
         0.8	   0.0684517	   0.0299368	  0.00946047
        0.81	   0.0656991	   0.0244896	   0.0085379
        0.82	   0.0629698	   0.0197609	  0.00767518
        0.83	   0.0602567	   0.0157081	  0.00686891
        0.84	   0.0575533	   0.0122796	  0.00611616
        0.85	   0.0548532	  0.00942163	  0.00541412
         0.2	    0.589267	    0.473963	    0.359449
        0.21	    0.562292	    0.477168	    0.342347
        0.22	    0.537414	    0.481102	    0.326358
        0.23	     0.51431	    0.485603	    0.311332
        0.24	    0.492784	    0.490531	    0.297174
        0.25	    0.472672	    0.495749	      0.2838
        0.26	    0.453818	    0.501123	    0.271133
        0.27	    0.436096	    0.506525	    0.259108
        0.28	    0.419387	    0.511831	    0.247668
        0.29	    0.403582	    0.516917	    0.236756
         0.3	    0.388601	    0.521675	    0.226333
        0.31	    0.374372	    0.525996	     0.21636
        0.32	    0.360825	    0.529778	    0.206802
        0.33	    0.347907	     0.53293	    0.197633
        0.34	    0.335569	    0.535367	    0.188825
        0.35	    0.323762	    0.537008	    0.180356
        0.36	     0.31245	    0.537786	    0.172205
        0.37	      0.3016	    0.537643	    0.164357
        0.38	    0.291178	    0.536521	    0.156794
        0.39	     0.28116	    0.534384	    0.149504
         0.4	    0.271521	      0.5312	    0.142475
        0.41	    0.262239	    0.526941	    0.135696
        0.42	    0.253295	    0.521599	    0.129157
        0.43	    0.244673	    0.515172	    0.122851
        0.44	    0.236356	    0.507661	    0.116769
        0.45	    0.228331	    0.499087	    0.110905
        0.46	    0.220585	    0.489474	    0.105254
        0.47	    0.213107	    0.478853	   0.0998098
        0.48	    0.205885	     0.46727	   0.0945671
        0.49	    0.198911	    0.454776	   0.0895216
         0.5	    0.192175	    0.441424	    0.084669
        0.51	    0.185669	    0.427282	   0.0800052
        0.52	    0.179385	    0.412421	   0.0755264
        0.53	    0.173315	    0.396915	   0.0712288
        0.54	    0.167452	    0.380846	   0.0671087
        0.55	     0.16179	    0.364298	   0.0631624
        0.56	    0.156321	    0.347359	   0.0593864
        0.57	     0.15104	    0.330118	   0.0557768
        0.58	    0.145939	    0.312669	   0.0523301
        0.59	    0.141012	    0.295101	   0.0490424
         0.6	    0.136253	    0.277506	   0.0459098
        0.61	    0.131656	    0.259975	   0.0429283
        0.62	    0.127214	    0.242596	   0.0400939
        0.63	    0.122922	    0.225455	   0.0374024
        0.64	    0.118772	    0.208633	   0.0348494
        0.65	    0.114758	    0.192209	   0.0324306
        0.66	    0.110874	    0.176254	   0.0301416
        0.67	    0.107114	    0.160834	   0.0279777
        0.68	     0.10347	    0.146014	   0.0259342
        0.69	   0.0999375	    0.131844	   0.0240066
         0.7	   0.0965083	     0.11837	   0.0221901
        0.71	   0.0931763	    0.105636	   0.0204799
        0.72	   0.0899348	   0.0936698	   0.0188714
        0.73	   0.0867774	    0.082494	   0.0173597
        0.74	   0.0836972	   0.0721286	   0.0159402
        0.75	   0.0806878	   0.0625771	   0.0146083
        0.76	   0.0777424	    0.053839	   0.0133595
        0.77	   0.0748544	   0.0459099	   0.0121893
        0.78	   0.0720173	   0.0387709	   0.0110936
        0.79	   0.0692245	    0.032399	   0.0100681
         0.8	   0.0664693	   0.0267687	  0.00910886
        0.81	   0.0637451	   0.0218423	  0.00821224
        0.82	   0.0610447	   0.0175792	  0.00737471
        0.83	   0.0583614	   0.0139371	  0.00659283
        0.84	   0.0556888	   0.0108663	  0.00586367
        0.85	   0.0530207	  0.00831508	  0.00518442
         0.2	    0.588215	     0.48188	    0.360504
        0.21	    0.561186	    0.484244	    0.343251
        0.22	    0.536251	     0.48731	    0.327119
        0.23	    0.513088	    0.490914	    0.311959
        0.24	    0.491502	    0.494914	    0.297673
        0.25	    0.471329	    0.499175	    0.284179
        0.26	    0.452415	     0.50356	    0.271398
        0.27	    0.434633	    0.507947	    0.259265
        0.28	    0.417866	    0.512211	    0.247723
        0.29	    0.402003	    0.516235	    0.236715
         0.3	    0.386965	    0.519912	    0.226201
        0.31	    0.372681	    0.523141	    0.216142
        0.32	    0.359081	    0.525823	    0.206504
        0.33	    0.346112	    0.527874	     0.19726
        0.34	    0.333725	    0.529215	    0.188382
        0.35	    0.321873	    0.529769	    0.179847
        0.36	    0.310517	     0.52948	    0.171637
        0.37	    0.299626	    0.528293	    0.163733
        0.38	    0.289167	    0.526158	     0.15612
        0.39	    0.279113	    0.523046	    0.148784
         0.4	    0.269443	    0.518931	    0.141713
        0.41	    0.260132	    0.513791	    0.134897
        0.42	    0.251162	    0.507624	    0.128326
        0.43	    0.242517	    0.500433	    0.121991
        0.44	    0.234181	    0.492224	    0.115885
        0.45	    0.226139	    0.483022	    0.110002
        0.46	     0.21838	    0.472857	    0.104335
        0.47	     0.21089	    0.461761	   0.0988784
        0.48	    0.203661	    0.449784	   0.0936273
        0.49	    0.196682	    0.436978	    0.088577
         0.5	    0.189944	    0.423398	   0.0837229
        0.51	    0.183438	    0.409112	   0.0790608
        0.52	    0.177156	    0.394192	   0.0745868
        0.53	    0.171092	    0.378709	   0.0702968
        0.54	    0.165236	    0.362746	   0.0661869
        0.55	    0.159584	    0.346383	   0.0622533
        0.56	    0.154126	    0.329706	   0.0584923
        0.57	    0.148858	    0.312801	   0.0548998
        0.58	    0.143772	    0.295754	    0.051472
        0.59	    0.138861	    0.278655	    0.048205
         0.6	     0.13412	    0.261587	   0.0450946
        0.61	    0.129541	    0.244637	   0.0421366
        0.62	    0.125119	    0.227888	   0.0393268
        0.63	    0.120847	    0.211416	   0.0366608
        0.64	    0.116719	    0.195298	   0.0341342
        0.65	    0.112727	    0.179607	   0.0317424
        0.66	    0.108866	    0.164406	   0.0294808
        0.67	    0.105129	    0.149755	   0.0273446
        0.68	    0.101509	    0.135711	    0.025329
        0.69	   0.0979994	    0.122317	   0.0234294
         0.7	    0.094594	    0.109615	   0.0216407
        0.71	   0.0912859	   0.0976413	   0.0199582
        0.72	   0.0880684	   0.0864174	    0.018377
        0.73	    0.084935	   0.0759617	   0.0168923
        0.74	   0.0818789	   0.0662885	   0.0154993
        0.75	   0.0788935	   0.0573974	   0.0141934
        0.76	   0.0759722	    0.049284	   0.0129701
        0.77	   0.0731085	   0.0419404	   0.0118247
        0.78	   0.0702958	   0.0353455	   0.0107532
